ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating,ProductionHouse_Merged,Genres_Merged
['98', 'Ashita no Joe 2 (Movie)', '1', "['Tokyo Movie Shinsha']", "['Drama', 'Sports']", 'Movie', '1981-1981', 'PG-13'],TokyoMovieShinsha,DramaSports
['99', 'Hadashi no Gen 2 (Barefoot Gen 2)', '1', "['Madhouse', 'GEN Productions']", "['Drama', 'Historical', 'Shounen']", 'Movie', '1986-1986', 'PG-13'],MadhouseGENProductions,DramaHistoricalShounen
['100', 'Marmalade Boy Movie', '1', "['TOKYOPOP']", "['Romance', 'Shoujo']", 'Movie', '1995-1995', 'PG-13'],TOKYOPOP,RomanceShoujo
['101', 'Tibet Inu Monogatari (The Tibetan Dog)', '1', "['Madhouse']", "['Adventure']", 'Movie', '2011-2011', 'G'],Madhouse,Adventure
['102', 'Appleseed Saga Ex Machina (Appleseed: Ex Machina)', '1', "['ADV Films', 'Sega', 'Warner Bros.', 'Digital Frontier']", "['Action', 'Mecha', 'Military', 'Sci-Fi']", 'Movie', '2007-2007', 'PG-13'],ADVFilmsSegaWarnerBros.DigitalFrontier,ActionMechaMilitarySci-Fi
['103', 'Mobile Suit Gundam I', '1', "['Sunrise', 'Bandai Entertainment']", "['Action', 'Adventure', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Shounen', 'Space']", 'Movie', '1981-1981', 'PG-13'],SunriseBandaiEntertainment,ActionAdventureDramaMechaMilitarySci-FiShounenSpace
['104', 'Chibi Maruko-chan Movie', '1', "['None found', 'add some']", "['Comedy', 'School', 'Shoujo']", 'Movie', '1990-1990', 'G'],Nonefoundaddsome,ComedySchoolShoujo
['105', 'Slam Dunk (Movie)', '1', "['Toei Animation']", "['Comedy', 'Drama', 'School', 'Shounen', 'Slice of Life', 'Sports']", 'Movie', '1994-1994', 'PG-13'],ToeiAnimation,ComedyDramaSchoolShounenSliceofLifeSports
['106', 'Steamboy', '1', "['Studio 4\xc2\xb0C', 'Sunrise']", "['Action', 'Adventure', 'Drama', 'Historical', 'Military', 'Sci-Fi']", 'Movie', '2004-2004', 'PG-13'],Studio4°CSunrise,ActionAdventureDramaHistoricalMilitarySci-Fi
['107', 'Inazuma Eleven Go vs. Danball Senki W Movie', '1', "['Oriental Light and Magic']", "['Action', 'Kids', 'Mecha', 'Sports']", 'Movie', '2012-2012', 'G'],OrientalLightandMagic,ActionKidsMechaSports
['108', 'Keroro Gunsou Movie 1 (Sergeant Frog Movie)', '1', "['Sunrise']", "['Comedy', 'Kids', 'Sci-Fi', 'Shounen']", 'Movie', '2006-2006', 'PG'],Sunrise,ComedyKidsSci-FiShounen
['109', 'Oseam', '1', "['None found', 'add some']", "['Adventure', 'Drama']", 'Movie', '2003-2003', 'G'],Nonefoundaddsome,AdventureDrama
['110', 'Shakugan no Shana Movie (Shakugan no Shana: The Movie)', '1', "['J.C.Staff', 'FUNimation Entertainment', 'ASCII Media Works', 'Showgate']", "['Action', 'Fantasy', 'Supernatural']", 'Movie', '2007-2007', 'PG-13'],J.C.StaffFUNimationEntertainmentASCIIMediaWorksShowgate,ActionFantasySupernatural
['111', 'Unico (The Fantastic Adventures Of Unico)', '1', "['Madhouse', 'Sanrio', 'Tezuka Productions', 'Discotek']", "['Adventure', 'Fantasy', 'Kids']", 'Movie', '1981-1981', 'G'],MadhouseSanrioTezukaProductionsDiscotek,AdventureFantasyKids
['112', 'Genius Party Beyond', '5', "['Studio 4\xc2\xb0C']", "['Dementia', 'Fantasy', 'Music', 'Sci-Fi']", 'Movie', '2008-2008', 'R'],Studio4°C,DementiaFantasyMusicSci-Fi
['113', 'Ginga Tetsudou no Yoru (Night on the Galactic Railroad)', '1', "['Group TAC', 'Central Park Media', 'Discotek']", "['Drama', 'Fantasy', 'Historical', 'Kids', 'Mystery']", 'Movie', '1985-1985', 'G'],GroupTACCentralParkMediaDiscotek,DramaFantasyHistoricalKidsMystery
['114', 'Genius Party', '7', "['Studio 4\xc2\xb0C']", "['Action', 'Dementia', 'Fantasy', 'Mecha', 'Music', 'Psychological', 'Romance', 'Sci-Fi']", 'Movie', '2007-2007', 'R+'],Studio4°C,ActionDementiaFantasyMechaMusicPsychologicalRomanceSci-Fi
['115', 'Cheonnyeon-yeowoo Yeowoobi', '1', "['Sunwoo Entertainment', 'Yellow Film']", "['Fantasy']", 'Movie', '2007-2007', 'PG'],SunwooEntertainmentYellowFilm,Fantasy
['116', 'Heisei Tanuki Gassen Ponpoko (Pom Poko)', '1', "['Kyoto Animation', 'Studio Ghibli', 'Daiei', 'Walt Disney Studios', 'GKids', 'Nippon Television Network Corporation']", "['Kids']", 'Movie', '1994-1994', 'PG'],KyotoAnimationStudioGhibliDaieiWaltDisneyStudiosGKidsNipponTelevisionNetworkCorporation,Kids
['117', 'Slayers Gorgeous', '1', "['J.C.Staff', 'ADV Films', 'Kadokawa Shoten']", "['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Supernatural']", 'Movie', '1998-1998', 'PG-13'],J.C.StaffADVFilmsKadokawaShoten,AdventureComedyFantasyMagicSupernatural
['118', 'Slayers Return (Slayers Movie 2)', '1', "['J.C.Staff', 'ADV Films']", "['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']", 'Movie', '1996-1996', 'PG-13'],J.C.StaffADVFilms,AdventureComedyFantasyMagicShounen
['119', 'Taiho Shichau zo The Movie (You&#039;re Under Arrest The Movie)', '1', "['Studio Deen']", "['Action', 'Comedy', 'Drama', 'Police', 'Shounen']", 'Movie', '1999-1999', 'PG-13'],StudioDeen,ActionComedyDramaPoliceShounen
['120', 'Slayers Great (Slayers Movie 3)', '1', "['J.C.Staff', 'TV Tokyo', 'ADV Films', 'SoftX']", "['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']", 'Movie', '1997-1997', 'PG-13'],J.C.StaffTVTokyoADVFilmsSoftX,AdventureComedyFantasyMagicShounen
['121', 'The Sky Crawlers', '1', "['Production I.G']", "['Drama', 'Military']", 'Movie', '2008-2008', 'PG-13'],ProductionI.G,DramaMilitary
['122', 'Air Movie (Air: The Motion Picture)', '1', "['Toei Animation', 'Frontier Works', 'ADV Films', 'FUNimation Entertainment', 'Visual Art&#039;s']", "['Drama', 'Romance', 'Supernatural']", 'Movie', '2005-2005', 'PG-13'],ToeiAnimationFrontierWorksADVFilmsFUNimationEntertainmentVisualArt&#039;s,DramaRomanceSupernatural
['123', 'Hi no Ame ga Furu', '1', "['Mushi Productions']", "['Drama', 'Historical']", 'Movie', '1988-1988', 'G'],MushiProductions,DramaHistorical
['124', 'Cencoroll', '1', "['Aniplex', 'Think Corporation']", "['Action', 'Sci-Fi']", 'Movie', '2009-2009', 'PG-13'],AniplexThinkCorporation,ActionSci-Fi
['125', '11-nin Iru! (They Were Eleven)', '1', "['Kitty Films', 'Central Park Media']", "['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Sci-Fi', 'Shoujo', 'Space']", 'Movie', '1986-1986', 'PG-13'],KittyFilmsCentralParkMedia,ActionAdventureDramaMysteryRomanceSci-FiShoujoSpace
['126', 'Andersen Douwa Ningyo Hime', '1', "['Toei Animation', 'Discotek']", "['Fantasy', 'Romance', 'Shoujo']", 'Movie', '1975-1975', 'G'],ToeiAnimationDiscotek,FantasyRomanceShoujo
['127', 'Tonari no Yamada-kun (My Neighbors the Yamadas)', '1', "['Studio Ghibli', 'Tokuma Shoten', 'Walt Disney Studios', 'GKids']", "['Comedy', 'Slice of Life']", 'Movie', '1999-1999', 'G'],StudioGhibliTokumaShotenWaltDisneyStudiosGKids,ComedySliceofLife
['128', 'Clannad Movie (Clannad The Motion Picture)', '1', "['Toei Animation', 'Sentai Filmworks']", "['Drama', 'Fantasy', 'Romance', 'School']", 'Movie', '2007-2007', 'PG-13'],ToeiAnimationSentaiFilmworks,DramaFantasyRomanceSchool
['129', 'Sidonia no Kishi Movie', '1', "['Polygon Pictures']", "['Action', 'Mecha', 'Sci-Fi', 'Seinen', 'Space']", 'Movie', '2015-2015', 'R'],PolygonPictures,ActionMechaSci-FiSeinenSpace
['130', 'Cheburashka', '1', "['None found', 'add some']", "['Comedy']", 'Movie', '2010-2010', 'G'],Nonefoundaddsome,Comedy
['131', 'Slayers Premium', '1', "['Hal Film Maker', 'ADV Films', 'chara-ani.com', 'GANSIS']", "['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']", 'Movie', '2001-2001', 'PG-13'],HalFilmMakerADVFilmschara-ani.comGANSIS,AdventureComedyFantasyMagicShounen
['132', 'Rose of Versailles Movie', '1', "['Tokyo Movie Shinsha']", "['Drama', 'Historical', 'Romance', 'Shoujo']", 'Movie', '1990-1990', 'None'],TokyoMovieShinsha,DramaHistoricalRomanceShoujo
['133', 'Black Jack the Movie', '1', "['Tezuka Productions']", "['Drama']", 'Movie', '1996-1996', 'R'],TezukaProductions,Drama
['134', 'Digimon X-Evolution', '1', "['Toei Animation', 'Bandai']", "['Action', 'Adventure', 'Fantasy', 'Sci-Fi']", 'Movie', '2005-2005', 'PG'],ToeiAnimationBandai,ActionAdventureFantasySci-Fi
['135', 'Mai Mai Shinko to Sennen no Mahou (Mai-Mai Miracle)', '1', "['Madhouse']", "['Adventure', 'Drama']", 'Movie', '2009-2009', 'PG'],Madhouse,AdventureDrama
['136', 'Giniro no Kami no Agito (Origin: Spirits of the Past)', '1', "['Gonzo', 'FUNimation Entertainment', 'Aiko', 'Yahoo! Japan']", "['Adventure', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']", 'Movie', '2006-2006', 'PG-13'],GonzoFUNimationEntertainmentAikoYahoo!Japan,AdventureDramaFantasyRomanceSci-Fi
['137', 'Hokuto no Ken Movie (Fist of the North Star Movie)', '1', "['Toei Animation', 'Discotek']", "['Adventure', 'Sci-Fi', 'Shounen']", 'Movie', '1986-1986', 'R+'],ToeiAnimationDiscotek,AdventureSci-FiShounen
['138', 'Ibara no Ou (King of Thorn)', '1', "['Sunrise', 'TV Tokyo', 'Bandai Visual', 'Dentsu', 'FUNimation Entertainment', 'Enterbrain']", "['Action', 'Mystery', 'Sci-Fi', 'Thriller']", 'Movie', '2009-2009', 'R+'],SunriseTVTokyoBandaiVisualDentsuFUNimationEntertainmentEnterbrain,ActionMysterySci-FiThriller
['139', 'Nerawareta Gakuen (Psychic School Wars)', '1', "['Sunrise']", "['Romance', 'School', 'Sci-Fi']", 'Movie', '2012-2012', 'PG-13'],Sunrise,RomanceSchoolSci-Fi
['140', 'Jarinko Chie', '1', "['Tokyo Movie Shinsha', 'Toho Company']", "['Comedy', 'Drama', 'Slice of Life']", 'Movie', '1981-1981', 'PG-13'],TokyoMovieShinshaTohoCompany,ComedyDramaSliceofLife
['141', 'Tenjou-jin to Akuto-jin Saigo no Tatakai', '1', "['Kyoto Animation']", "['Action', 'Fantasy', 'Magic', 'Super Power', 'Supernatural']", 'Movie', '2009-2009', 'PG-13'],KyotoAnimation,ActionFantasyMagicSuperPowerSupernatural
['142', 'Ashita no Joe (Movie)', '1', "['Mushi Productions']", "['Action', 'Drama', 'Sports']", 'Movie', '1980-1980', 'PG-13'],MushiProductions,ActionDramaSports
['143', 'Dead Leaves', '1', "['Production I.G']", "['Adventure', 'Comedy', 'Psychological', 'Sci-Fi']", 'Movie', '2004-2004', 'R+'],ProductionI.G,AdventureComedyPsychologicalSci-Fi
['144', 'Gotou ni Naritai.', '1', "['Tama Production']", "['Drama', 'School', 'Slice of Life']", 'Movie', '1995-1995', 'G'],TamaProduction,DramaSchoolSliceofLife
['145', 'Ojamajo Doremi Sharp Movie', '1', "['Toei Animation']", "['Kids', 'Magic', 'Shoujo']", 'Movie', '2000-2000', 'G'],ToeiAnimation,KidsMagicShoujo
['146', 'Wasurenagumo (Li&#039;l Spider Girl)', '1', "['Production I.G']", "['Comedy', 'Supernatural']", 'Movie', '2012-2012', 'PG-13'],ProductionI.G,ComedySupernatural
['147', 'Junkers Come Here', '1', "['Bandai Visual', 'Triangle Staff', 'Kadokawa Shoten', 'Bandai Entertainment']", "['Drama', 'Slice of Life']", 'Movie', '1994-1994', 'G'],BandaiVisualTriangleStaffKadokawaShotenBandaiEntertainment,DramaSliceofLife
['148', 'Pikmin Short Movies', '3', "['Nintendo Co.', 'Ltd.']", "['Fantasy', 'Kids']", 'Movie', '2014-2014', 'G'],NintendoCo.Ltd.,FantasyKids
['149', 'Aki no Kanade', '1', "['J.C.Staff']", "['Music', 'School', 'Slice of Life']", 'Movie', '2015-2015', 'PG-13'],J.C.Staff,MusicSchoolSliceofLife
['150', 'Appleseed Alpha', '1', "['Sony Pictures Entertainment', 'Aniplex', 'Lucent Pictures Entertainment', 'Sola Digital Arts']", "['Action', 'Adventure', 'Mecha', 'Military', 'Police', 'Sci-Fi']", 'Movie', '2015-2015', 'R'],SonyPicturesEntertainmentAniplexLucentPicturesEntertainmentSolaDigitalArts,ActionAdventureMechaMilitaryPoliceSci-Fi
['151', 'Hayate no Gotoku! Heaven Is a Place on Earth', '1', "['TV Tokyo', 'Geneon Universal Entertainment', 'Manglobe', 'Shogakukan Productions', 'Half H.P Studio', 'Sentai Filmworks', 'Shogakukan Music &amp; Digital Entertainment']", "['Comedy', 'Harem', 'Parody']", 'Movie', '2011-2011', 'PG-13'],TVTokyoGeneonUniversalEntertainmentManglobeShogakukanProductionsHalfH.PStudioSentaiFilmworksShogakukanMusic&amp;DigitalEntertainment,ComedyHaremParody
['152', 'One Piece (Movie)', '1', "['Toei Animation']", "['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']", 'Movie', '2000-2000', 'PG-13'],ToeiAnimation,ActionAdventureComedyFantasyShounenSuperPower
['153', 'Vampire Hunter D', '1', "['Ajia-Do', 'Trans Arts', 'Movic', 'Studio Kyuuma', 'Production Reed', 'Sentai Filmworks']", "['Action', 'Horror', 'Sci-Fi', 'Supernatural', 'Vampire']", 'Movie', '1985-1985', 'R+'],Ajia-DoTransArtsMovicStudioKyuumaProductionReedSentaiFilmworks,ActionHorrorSci-FiSupernaturalVampire
['154', 'Raiyantsuuri no Uta', '1', "['Mushi Productions']", "['Drama', 'Historical']", 'Movie', '1994-1994', 'G'],MushiProductions,DramaHistorical
['155', 'Asura', '1', "['Toei Animation']", "['Drama', 'Historical']", 'Movie', '2012-2012', 'R+'],ToeiAnimation,DramaHistorical
['156', 'Appleseed (Movie)', '1', "['Geneon Universal Entertainment', 'Mainichi Broadcasting', 'Sentai Filmworks', 'Digital Frontier', 'Tohokushinsha Film Corporation']", "['Action', 'Drama', 'Mecha', 'Military', 'Police', 'Sci-Fi', 'Shounen']", 'Movie', '2004-2004', 'R'],GeneonUniversalEntertainmentMainichiBroadcastingSentaiFilmworksDigitalFrontierTohokushinshaFilmCorporation,ActionDramaMechaMilitaryPoliceSci-FiShounen
['157', 'Buki yo Saraba', '1', "['Sunrise', 'Sentai Filmworks']", "['Action', 'Drama', 'Sci-Fi']", 'Movie', '2013-2013', 'R'],SunriseSentaiFilmworks,ActionDramaSci-Fi
['158', 'Digimon Adventure 02 Movie (Digimon: The Movie)', '2', "['Toei Animation', 'Bandai Visual']", "['Adventure', 'Fantasy', 'Kids', 'Sci-Fi']", 'Movie', '2000-2000', 'PG'],ToeiAnimationBandaiVisual,AdventureFantasyKidsSci-Fi
['159', 'Jungle Taitei (1997) (Jungle Emperor Leo)', '1', "['Madhouse', 'Mushi Productions', 'Media Blasters', 'NYAV Post']", "['Adventure', 'Fantasy']", 'Movie', '1997-1997', 'G'],MadhouseMushiProductionsMediaBlastersNYAVPost,AdventureFantasy
['160', 'Space Adventure Cobra (Space Adventure Cobra: The Movie)', '1', "['TMS Entertainment', 'Discotek']", "['Action', 'Adventure', 'Sci-Fi', 'Space']", 'Movie', '1982-1982', 'PG-13'],TMSEntertainmentDiscotek,ActionAdventureSci-FiSpace
['161', 'Chirin no Suzu (Ringing Bell)', '1', "['Sanrio', 'Discotek']", "['Adventure', 'Drama', 'Fantasy']", 'Movie', '1978-1978', 'PG-13'],SanrioDiscotek,AdventureDramaFantasy
['162', 'Escaflowne (Escaflowne: A Girl in Gaea)', '1', "['Bones', 'Sunrise', 'FUNimation Entertainment', 'Bandai Entertainment', 'Atelier Musa']", "['Adventure', 'Drama', 'Fantasy', 'Mecha', 'Romance', 'Sci-Fi', 'Shoujo']", 'Movie', '2000-2000', 'PG-13'],BonesSunriseFUNimationEntertainmentBandaiEntertainmentAtelierMusa,AdventureDramaFantasyMechaRomanceSci-FiShoujo
['163', 'Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie', '1', "['Studio Gallop']", "['Action', 'Comedy', 'Mystery', 'Police']", 'Movie', '1999-1999', 'PG-13'],StudioGallop,ActionComedyMysteryPolice
['164', 'Nagagutsu wo Haita Neko', '1', "['Toei Animation', 'Discotek']", "['Adventure', 'Fantasy', 'Kids']", 'Movie', '1969-1969', 'G'],ToeiAnimationDiscotek,AdventureFantasyKids
['165', 'Tenchi Muyou! Manatsu no Eve', '1', "['Geneon Universal Entertainment', 'AIC', 'Genco', 'Pioneer LDC']", "['Action', 'Comedy', 'Sci-Fi', 'Shounen', 'Space']", 'Movie', '1997-1997', 'R+'],GeneonUniversalEntertainmentAICGencoPioneerLDC,ActionComedySci-FiShounenSpace
['166', 'Wonderful Days (Sky Blue)', '1', "['Gainax', 'Tin House']", "['Action', 'Drama', 'Romance', 'Sci-Fi']", 'Movie', '2003-2003', 'PG-13'],GainaxTinHouse,ActionDramaRomanceSci-Fi
['167', 'Anne no Nikki (The Diary of Anne Frank)', '1', "['Madhouse', 'TBS', 'Imagica']", "['Drama', 'Historical']", 'Movie', '1995-1995', 'PG-13'],MadhouseTBSImagica,DramaHistorical
['168', 'Gedo Senki (Tales from Earthsea)', '1', "['Studio Ghibli']", "['Adventure', 'Fantasy', 'Magic']", 'Movie', '2006-2006', 'PG-13'],StudioGhibli,AdventureFantasyMagic
['169', 'Hinata no Aoshigure', '1', "['Studio Colorido']", "['Adventure', 'Fantasy', 'Romance']", 'Movie', '2013-2013', 'PG'],StudioColorido,AdventureFantasyRomance
['170', 'Pandane to Tamago-hime (Mr. Dough and the Egg Princess)', '1', "['Studio Ghibli']", "['Adventure', 'Fantasy']", 'Movie', '2010-2010', 'PG-13'],StudioGhibli,AdventureFantasy
['171', 'Hoshi wo Katta Hi (The Day I Bought a Star)', '1', "['Studio Ghibli']", "['Kids', 'Sci-Fi']", 'Movie', '2006-2006', 'G'],StudioGhibli,KidsSci-Fi
['172', 'Inukami! the Movie', '1', "['Seven Arcs', 'ASCII Media Works']", "['Comedy', 'Ecchi', 'Magic', 'Romance', 'Supernatural']", 'Movie', '2007-2007', 'PG-13'],SevenArcsASCIIMediaWorks,ComedyEcchiMagicRomanceSupernatural
['173', 'Kindaichi Shounen no Jikenbo', '1', "['Toei Animation', 'Kodansha']", "['Mystery', 'School', 'Shounen']", 'Movie', '1996-1996', 'None'],ToeiAnimationKodansha,MysterySchoolShounen
['174', 'Magic Tree House', '1', "['TV Tokyo', 'Dentsu', 'TV Osaka', 'Media Factory', 'Asia-Do', 'GAGA Communications', 'Yahoo! Japan']", "['Adventure', 'Magic']", 'Movie', '2012-2012', 'PG'],TVTokyoDentsuTVOsakaMediaFactoryAsia-DoGAGACommunicationsYahoo!Japan,AdventureMagic
['175', 'Wata no Kuni Hoshi', '1', "['Mushi Productions']", "['Drama', 'Fantasy', 'Shoujo']", 'Movie', '1984-1984', 'G'],MushiProductions,DramaFantasyShoujo
['176', 'Doubutsu no Mori', '1', "['Oriental Light and Magic', 'Studio Jack', 'Nippon Television Network Corporation']", "['Kids', 'Slice of Life']", 'Movie', '2006-2006', 'G'],OrientalLightandMagicStudioJackNipponTelevisionNetworkCorporation,KidsSliceofLife
['177', 'Hells', '1', "['Madhouse']", "['Adventure', 'Comedy', 'Horror']", 'Movie', '2008-2008', 'PG-13'],Madhouse,AdventureComedyHorror
['178', 'Dwaejiui Wang', '1', "['Studio Dadashow']", "['Drama', 'Psychological', 'Seinen', 'Thriller']", 'Movie', '2011-2011', 'R'],StudioDadashow,DramaPsychologicalSeinenThriller
['179', 'Arete Hime (Princess Arete)', '1', "['Studio 4\xc2\xb0C', 'Imagica']", "['Fantasy', 'Magic']", 'Movie', '2001-2001', 'G'],Studio4°CImagica,FantasyMagic
['180', 'Mahoujin Guru Guru Movie (Magical Circle Guru Guru Movie)', '1', "['Nippon Animation']", "['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']", 'Movie', '1996-1996', 'G'],NipponAnimation,AdventureComedyFantasyMagicShounen
['181', 'Cello Hiki no Gauche (Gauche the Cellist)', '1', "['Studio Ghibli', 'Oh! Production']", "['Drama', 'Fantasy', 'Kids', 'Music']", 'Movie', '1982-1982', 'G'],StudioGhibliOh!Production,DramaFantasyKidsMusic
['182', 'Kakurenbo', '1', "['Shuuhei Morita', 'Yamato Works']", "['Horror', 'Psychological', 'Supernatural']", 'Movie', '2004-2004', 'PG-13'],ShuuheiMoritaYamatoWorks,HorrorPsychologicalSupernatural
['183', 'Saibi', '1', "['Studio Dadashow']", "['Drama', 'Psychological', 'Thriller']", 'Movie', '2013-2013', 'R'],StudioDadashow,DramaPsychologicalThriller
['184', 'Tatsu no Ko Tarou (Taro the Dragon Boy)', '1', "['Toei Animation', 'Discotek']", "['Adventure', 'Demons', 'Fantasy', 'Historical']", 'Movie', '1979-1979', 'G'],ToeiAnimationDiscotek,AdventureDemonsFantasyHistorical
['185', 'Hashire Melos! (Run Melos!)', '1', "['Toei Video']", "['Action', 'Adventure', 'Historical']", 'Movie', '1992-1992', 'G'],ToeiVideo,ActionAdventureHistorical
['186', 'Kaguya-hime', '1', "['Gakken Eigakyoku']", "['Historical', 'Kids']", 'Movie', '1961-1961', 'G'],GakkenEigakyoku,HistoricalKids
['187', 'Mirai Shounen Conan (Movie) (Future Boy Conan Movie)', '1', "['Nippon Animation']", "['Adventure', 'Drama', 'Sci-Fi']", 'Movie', '1979-1979', 'PG-13'],NipponAnimation,AdventureDramaSci-Fi
['188', 'Project A-Ko', '1', "['APPP', 'Discotek']", "['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']", 'Movie', '1986-1986', 'PG-13'],APPPDiscotek,ActionAdventureComedyMechaSci-FiShounenSuperPower
['189', 'Shin Angyo Onshi (Blade of the Phantom Master)', '1', "['Shogakukan Productions', 'ADV Films', 'FUNimation Entertainment']", "['Action', 'Fantasy']", 'Movie', '2004-2004', 'R'],ShogakukanProductionsADVFilmsFUNimationEntertainment,ActionFantasy
['190', 'Sirius no Densetsu (The Sea Prince and the Fire Child)', '1', "['Sanrio', 'Discotek']", "['Drama', 'Fantasy', 'Romance']", 'Movie', '1981-1981', 'PG-13'],SanrioDiscotek,DramaFantasyRomance
['191', 'Yu\xe2\x98\x86Gi\xe2\x98\x86Oh! (1999)', '1', "['Toei Animation']", "['Adventure', 'Comedy', 'Fantasy', 'Game', 'Shounen']", 'Movie', '1999-1999', 'PG'],ToeiAnimation,AdventureComedyFantasyGameShounen
['192', 'Ace wo Nerae! (1979) (Aim for the Ace! (1979))', '1', "['Madhouse']", "['Drama', 'Romance', 'School', 'Shoujo', 'Sports']", 'Movie', '1979-1979', 'PG-13'],Madhouse,DramaRomanceSchoolShoujoSports
['193', 'Uchuu Senkan Yamato (Movie) (Space Battleship Yamato)', '1', "['None found', 'add some']", "['Drama', 'Military', 'Sci-Fi', 'Space']", 'Movie', '1977-1977', 'PG-13'],Nonefoundaddsome,DramaMilitarySci-FiSpace
['194', 'Umi ga Kikoeru (The Ocean Waves)', '1', "['J.C.Staff', 'Studio Ghibli', 'GKids']", "['Drama', 'Romance', 'School', 'Slice of Life']", 'Movie', '1993-1993', 'PG-13'],J.C.StaffStudioGhibliGKids,DramaRomanceSchoolSliceofLife
['195', 'Jack to Mame no Ki (Jack and the Beanstalk)', '1', "['Group TAC']", "['Fantasy', 'Kids']", 'Movie', '1974-1974', 'G'],GroupTAC,FantasyKids
['196', 'Mizugumo Monmon (Water Spider Monmon)', '1', "['Studio Ghibli']", "['Fantasy', 'Kids', 'Romance']", 'Movie', '2006-2006', 'G'],StudioGhibli,FantasyKidsRomance
['197', 'Mobile Suit Gundam F91', '1', "['Sunrise', 'Shochiku', 'Bandai Entertainment', 'Atelier Musa']", "['Drama', 'Mecha', 'Military', 'Sci-Fi', 'Shounen', 'Space']", 'Movie', '1991-1991', 'PG-13'],SunriseShochikuBandaiEntertainmentAtelierMusa,DramaMechaMilitarySci-FiShounenSpace
['198', 'Panda Kopanda (Panda! Go Panda!)', '2', "['Tokyo Movie Shinsha', 'Discotek']", "['Comedy', 'Kids']", 'Movie', '1972-1973', 'PG'],TokyoMovieShinshaDiscotek,ComedyKids
['199', 'Tistou Midori no Oyayubi (Tistou the Green Thumb)', '1', "['Production I.G']", "['Historical', 'Magic']", 'Movie', '1990-1990', 'G'],ProductionI.G,HistoricalMagic
['200', 'Totsuzen! Neko no Kuni Banipal Witt (Catnapped)', '1', "['Studio Hibari', 'Pioneer LDC', 'AC Create']", "['Adventure']", 'Movie', '1995-1995', 'G'],StudioHibariPioneerLDCACCreate,Adventure
