ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating
2987,"Akane-Iro ni Somaru Saka Hardcore",1,"['TNK']","['Based on an Eroge', 'Based on a Visual Novel', 'Comedy', 'Ecchi']",DVD Special,2009,2.7
2988,"Battle Fighters Garou Densetsu",1,"['NAS']","['Action', 'Hand to Hand Combat', 'Martial Arts', 'Revenge', 'Tournaments']",OVA,1992,2.7
2989,"Fatal Fury: Legend of the Hungry Wolf",1,"['NAS']","['Action', 'Hand to Hand Combat', 'Martial Arts', 'Revenge', 'Tournaments']",OVA,1992,2.7
2990,"Miracle Girls",51,"['']","['Magic', 'Shoujo']",TV,1993,2.7
2991,"Morita-san wa Mukuchi TV",13,"['Seven']","['Based on a Manga', 'Comedy', 'School Life', 'Slice of Life']",TV,2011,2.7
2992,"Doraemon: Nobita no Himitsu Dougu Museum",1,"['Shinei Animation']","['[]""']""",Movie,2013,2.7
2993,"Eiga Doraemon: Nobita no Himitsu Dougu Museum",1,"['Shinei Animation']","['[]""']""",Movie,2013,2.7
2994,"Close the Last Door!",1,"['Phoenix Entertainment']","['Romance', 'Shounen-ai']",OVA,2007,2.7
2995,"Saigo no Door wo Shimero!",1,"['Phoenix Entertainment']","['Romance', 'Shounen-ai']",OVA,2007,2.7
2996,"The Disappearance of Nagato Yuki-chan",16,"['Satelight']","['Based on a Manga', 'Romance', 'School Life', 'Slice of Life']",TV,2015,2.7
2997,"Doraemon: Nobita's Galactic Express",1,"['Shinei Animation']","['[]""']""",Movie,1996,2.7
2998,"Day the Earth Moved",1,"['']","['Drama', 'Earthquake', 'Historical']",Movie,1997,2.7
2999,"Encouragement of Climb Special",1,"['8-Bit']","['Slice of Life']",DVD Special,2013,2.7
3000,"Yama no Susume Special",1,"['8-Bit']","['Slice of Life']",DVD Special,2013,2.7
3001,"If Her Flag Breaks",13,"['Hoods Entertainment']","['Comedy', 'Harem', 'Romance', 'School Life']",TV,2014,2.7
3002,"Kanojo ga Flag wo Oraretara",13,"['Hoods Entertainment']","['Comedy', 'Harem', 'Romance', 'School Life']",TV,2014,2.7
3003,"Steam Detectives",26,"['XEBEC']","['Steampunk']",TV,1998 - 1999,2.7
3004,"Attack No. 1",104,"['TMS Entertainment']","['Based on a Manga', 'Love Triangle', 'School Life', 'Shoujo', 'Sports']",TV,1969 - 1971,2.7
3005,"Osamu to Musashi",1,"['Tezuka Productions']","['Family Friendly']",Movie,1994,2.7
3006,"Ideon: A Contact",1,"['Sunrise']","['Mecha', 'Outer Space', 'Sci Fi']",Movie,1982,2.7
3007,"The Ideon: A Contact",1,"['Sunrise']","['Mecha', 'Outer Space', 'Sci Fi']",Movie,1982,2.7
3008,"Densetsu Kyojin Ideon/Sesshoku Hen",1,"['Sunrise']","['Mecha', 'Outer Space', 'Sci Fi']",Movie,1982,2.7
3009,"Time Bokan: Royal Revival",2,"['Tatsunoko Pro.']","['Action', 'Comedy', 'Mecha', 'Sci Fi']",OVA,1993 - 1994,2.7
3010,"Nana Seven of Seven",25,"['Hal Film Maker']","['Comedy', 'Superpowers']",TV,2002,2.7
3011,"Cyborg 009: Legend of the Super Galaxy",1,"['Toei Animation']","['Sci Fi']",Movie,1980,2.7
3012,"Natsuiro Egao de 1, 2, Jump!",1,"['Sunrise']","['[]""']""",Music Video,2011,2.7
3013,"Sky Wizards Academy",12,"['Diomedea']","['Action', 'Based on a Light Novel', 'Fantasy', 'Magic', 'Panty Shots', 'Post-apocalyptic', 'School Life']",TV,2015,2.7
3014,"Gall Force 5: Earth Chapter",3,"['AIC']","['Action', 'Futuristic', 'Post-apocalyptic', 'Robots', 'Sci Fi', 'War']",OVA,1989 - 1990,2.7
3015,"Grenadier Specials",8,"['Group TAC']","['[]""']""",DVD Special,,2.7
3016,"Kyoto Animation: Ikitaku Naru Omise-hen",1,"['Kyoto Animation']","['Promotional']",Other,2012,2.7
3017,"Ikitaku Naru Omise Hen",1,"['Kyoto Animation']","['Promotional']",Other,2012,2.7
3018,"Da Capo III Special",1,"['']","['Based on a Visual Novel']",TV Special,2012,2.7
3019,"Koushoku Ichidai Otoko",1,"['']","['Based on a Novel']",OVA,1991,2.7
3020,"The Sensualist",1,"['']","['Based on a Novel']",OVA,1991,2.7
3021,"Hoshi ni Negai o",2,"['']","['Sci Fi']",Web,2009,2.7
3022,"Digimon Savers: Tokuten Eizou",1,"['']","['Recap']",DVD Special,2007,2.7
3023,"Monster Farm: Enbanseki no Himitsu",48,"['TMS Entertainment']","['Action', 'Adventure', 'Fantasy', 'Monster-of-the-week', 'Person in a Strange World', 'Shounen']",TV,1999 - 2000,2.7
3024,"Monster Rancher",48,"['TMS Entertainment']","['Action', 'Adventure', 'Fantasy', 'Monster-of-the-week', 'Person in a Strange World', 'Shounen']",TV,1999 - 2000,2.7
3025,"Bohemian Rhapsody",1,"['']","['Futuristic', 'Outer Space', 'Sci Fi']",Music Video,2009,2.7
3026,"Queen: Bohemian Rhapsody",1,"['']","['Futuristic', 'Outer Space', 'Sci Fi']",Music Video,2009,2.7
3027,"Brave Fighter of Sun Fighbird",48,"['']","['Combining Mecha', 'Mecha']",TV,1991 - 1992,2.7
3028,"Daishizen no Majuu Bagi",1,"['Tezuka Productions']","['Adventure', 'Animal Protagonists', 'Monsters', 'Science']",Movie,1984,2.7
3029,"Bagi, the Monster of Mighty Nature",1,"['Tezuka Productions']","['Adventure', 'Animal Protagonists', 'Monsters', 'Science']",Movie,1984,2.7
3030,"Comic Party Revolution OVA",4,"['Chaos Project']","['Doujinshi', 'Manga Industry', 'Otaku Culture']",OVA,2003 - 2004,2.7
3031,"R-15",12,"['AIC']","['Based on a Light Novel', 'Comedy', 'Ecchi', 'Harem', 'School Life', 'Sexual Content']",TV,2011,2.7
3032,"fake!fake!",1,"['']","['Abstract']",Music Video,2014,2.7
3033,"A crow is white: fake!fake!",1,"['']","['Abstract']",Music Video,2014,2.7
3034,"Chouju Kishin Dancouga: God Bless Dancouga",1,"['Ashi Productions']","['[]""']""",OVA,1987,2.7
3035,"God Bless Dancougar",1,"['Ashi Productions']","['[]""']""",OVA,1987,2.7
3036,"Voltron: Fleet of Doom",1,"['Toei Animation']","['[]""']""",TV Special,1986,2.7
3037,"Gargoyle of the Yoshinagas Special",5,"['Studio Hibari']","['[]""']""",DVD Special,,2.7
3038,"Muse: Follow Me",1,"['']","['[]""']""",Music Video,2012,2.7
3039,"Hijikata Toshizou Shiro no Kiseki",1,"['Studio 4\xc2\xb0C']","['Feudal Japan', 'Historical', 'Samurai', 'Swordplay']",OVA,2004,2.7
3040,"Eiyuu Gaiden Mozaicka",4,"['']","['Action', 'Adventure', 'Demons', 'Fantasy', 'Monsters', 'Original Work', 'Swordplay', 'Violence']",OVA,1991,2.7
3041,"Sindbad no Bouken",52,"['Nippon Animation']","['Adventure', 'Family Friendly']",TV,1975 - 1976,2.7
3042,"Pokemon: Pikachu's Big Mysterious Adventure",1,"['OLM']","['Family Friendly', 'Monsters']",Other,2010,2.7
3043,"Okusama ga Seito Kaichou!",12,"['Seven']","['Based on a Manga', 'Comedy', 'Ecchi', 'Nudity', 'Romance', 'School Life', 'Sexual Content', 'Sudden Girlfriend Appearance']",TV,2015,2.7
3044,"Miss Monochrome 2",13,"['SANZIGEN Animation Studio']","['Comedy', 'Idols', 'Vocaloid']",TV,2015,2.7
3045,"Asian Kung-Fu Generation: Atarashii Sekai",1,"['']","['[]""']""",Music Video,2008,2.7
3046,"Nekogami Yaoyorozu: Ohanami Ghostbusters",1,"['AIC PLUS+']","['[]""']""",OVA,2012,2.7
3047,"Doraemon: Obaa-chan no Omoide",1,"['Shinei Animation']","['[]""']""",Movie,2000,2.7
3048,"Wanwan Sanjushi",26,"['Nippon Animation']","['Action', 'Animal Protagonists', 'Based on a Novel', 'Comedy', 'Europe', 'Fantasy', 'Swordplay']",TV,1981 - 1982,2.7
3049,"Pretty Cure Max Heart",47,"['Toei Animation']","['Action', 'Family Friendly', 'Magical Girl', 'Monster-of-the-week', 'Shoujo']",TV,2005 - 2006,2.7
3050,"Futari wa Precure Max Heart",47,"['Toei Animation']","['Action', 'Family Friendly', 'Magical Girl', 'Monster-of-the-week', 'Shoujo']",TV,2005 - 2006,2.7
3051,"Supercell: Black Rock Shooter",1,"['']","['Action', 'Vocaloid']",Music Video,2008,2.7
3052,"Beyond the Boundary: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami",5,"['Kyoto Animation']","['Comedy']",Web,2013 - 2014,2.7
3053,"Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami",5,"['Kyoto Animation']","['Comedy']",Web,2013 - 2014,2.7
3054,"MegaMan: Wishing upon a Star",3,"['Ashi Productions']","['Action', 'Adventure', 'Sci Fi']",OVA,2002,2.7
3055,"Rockman: Hoshi ni Negai wo",3,"['Ashi Productions']","['Action', 'Adventure', 'Sci Fi']",OVA,2002,2.7
3056,"HENNEKO - The Hentai Prince and the Stony Cat Specials",13,"['J.C.Staff']","['[]""']""",DVD Special,2013,2.7
3057,"The &quot;Hentai&quot; Prince and the Stony Cat. Specials",13,"['J.C.Staff']","['[]""']""",DVD Special,2013,2.7
3058,"Doraemon: Nobita's South Sea Adventure",1,"['']","['Adventure', 'Family Friendly', 'Pirates']",Movie,1998,2.7
3059,"Sonic: Night of the WereHog",1,"['']","['Action', 'Animal Protagonists', 'Family Friendly', 'Shorts', 'Supernatural']",Web,2008,2.7
3060,"Tokimeki Memorial 4 OVA",1,"['']","['[]""']""",OVA,2009,2.7
3061,"Time Patrol-Tai Otasukeman",53,"['']","['[]""']""",TV,1980 - 1981,2.7
3062,"Time Bokan Series: Time Patrol Tai Otasukeman",53,"['']","['[]""']""",TV,1980 - 1981,2.7
3063,"Kirara",1,"['Ashi Productions']","['Comedy', 'Nudity', 'Romance', 'Supernatural', 'Time Travel']",OVA,2000,2.7
3064,"Thriller Restaurant",23,"['Toei Animation']","['Episodic', 'Family Friendly', 'Horror', 'Mystery', 'Supernatural']",TV,2009 - 2010,2.7
3065,"Bokutachi Pichu Brothers: Party wa Oosawagi! no Maki",1,"['OLM']","['Animal Protagonists', 'Family Friendly', 'Fantasy', 'Monsters']",Other,2003,2.7
3066,"Pokemon: Pichu Bros. in Party Panic",1,"['OLM']","['Animal Protagonists', 'Family Friendly', 'Fantasy', 'Monsters']",Other,2003,2.7
3067,"Little Lord Fauntleroy",43,"['Nippon Animation']","['World Masterpiece Theater']",TV,1988,2.7
3068,"Cyborg 009 Kaijuu Sensou",1,"['Toei Animation']","['[]""']""",Movie,1967,2.7
3069,"DarkStalkers",4,"['MADHOUSE']","['Androids', 'Futuristic', 'Monsters', 'Robots', 'Sci Fi', 'Violence']",OVA,1997 - 1998,2.7
3070,"Night Warriors: Darkstalkers' Revenge",4,"['MADHOUSE']","['Androids', 'Futuristic', 'Monsters', 'Robots', 'Sci Fi', 'Violence']",OVA,1997 - 1998,2.7
3071,"Gigi",63,"['Ashi Productions']","['Magic', 'Shoujo']",TV,1982 - 1983,2.7
3072,"Minky Momo",63,"['Ashi Productions']","['Magic', 'Shoujo']",TV,1982 - 1983,2.7
3073,"Doraemon: Nobita at the Birth of Japan",1,"['']","['Adventure', 'Based on a Manga', 'Family Friendly']",Movie,1989,2.7
3074,"Demonbane TV",12,"['Viewworks']","['Action', 'Based on an Eroge', 'Based on a Visual Novel', 'Fantasy', 'Mecha']",TV,2006,2.7
3075,"Onboro Film",1,"['Tezuka Productions']","['Black and White', 'Comedy', 'Shorts']",Movie,1985,2.7
3076,"Shadow Skill: Secret of the Kurudan Style",1,"['']","['[]""']""",OVA,2004,2.7
3077,"Avengers Confidential: Black Widow & Punisher",1,"['MADHOUSE']","['Action', 'Based on a Comic Book', 'Marvel Comics']",Movie,2014,2.7
3078,"Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou",1,"['Production I.G']","['Sci Fi', 'Slice of Life']",TV Special,2012,2.7
3079,"Tobira o Akete (1995)",1,"['Studio 4\xc2\xb0C']","['Abstract', 'Shorts']",OVA,1995,2.7
3080,"ClariS: CLICK",1,"['']","['[]""']""",Music Video,2014,2.7
3081,"Battle Spirits: Heroes",50,"['Sunrise']","['Based on a Card Game']",TV,2011 - 2012,2.7
3082,"Ancient Book of Ys",7,"['Tokyo Kids']","['Action', 'Adventure', 'Based on a Video Game', 'Demons', 'Fantasy', 'Swordplay']",OVA,1989 - 1991,2.7
3083,"Ys",7,"['Tokyo Kids']","['Action', 'Adventure', 'Based on a Video Game', 'Demons', 'Fantasy', 'Swordplay']",OVA,1989 - 1991,2.7
3084,"Code Geass Gaiden: Boukoku no Akito 2 Picture Drama",1,"['Sunrise']","['Picture Drama']",DVD Special,2013,2.7
3085,"New Hurricane Polymar",2,"['J.C.Staff']","['Action', 'Sci Fi', 'Superpowers']",OVA,1996 - 1997,2.7
3086,"Shin Hurricane Polymer",2,"['J.C.Staff']","['Action', 'Sci Fi', 'Superpowers']",OVA,1996 - 1997,2.7
3087,"School Days",12,"['TNK']","['Based on a Visual Novel', 'Drama', 'Ecchi', 'Harem', 'Love Triangle', 'Mature Themes', 'Romance', 'School Life']",TV,2007,2.7
3088,"Iconic Field",1,"['Studio Khara']","[ 'Action', 'Japan Animator's Exhibition', 'Mecha', 'Sci Fi', 'Shorts']",Web,2015,2.7
3089,"Gall Force 2: Destruction",1,"['ANIMATE']","['Action', 'Nudity', 'Outer Space', 'Sci Fi']",OVA,1987,2.7
3090,"Weiss Kreuz",25,"['Studio Deen']","['Action', 'Assassins', 'Drama']",TV,1998,2.7
3091,"Now, The Pair's Paths",1,"['Asahi Production']","['Drama', 'Shorts']",TV Special,2015,2.7
3092,"Ima, Futari no Michi",1,"['Asahi Production']","['Drama', 'Shorts']",TV Special,2015,2.7
3093,"Saint Beast: Ikusen no Hiru to Yoru Hen",2,"['MADHOUSE']","['Angels', 'Fantasy']",OVA,2005 - 2006,2.7
3094,"Goku II: Midnight Eye",1,"['Toei Animation']","['Action', 'Sci Fi']",OVA,1989,2.7
3095,"Kimagure Robot",10,"['Studio 4\xc2\xb0C']","['Comedy', 'Original Work', 'Promotional', 'Robots', 'Sci Fi']",TV,2004,2.7
3096,"Tales of Eternia",13,"['XEBEC']","['Action', 'Based on a Video Game', 'Fantasy']",TV,2001,2.7
3097,".hack//G.U. Trilogy Parody",1,"['']","['Comedy', 'MMORPG', 'RPG', 'Virtual Reality']",DVD Special,2008,2.7
3098,"Pilot Candidate",12,"['XEBEC']","['Aliens', 'Mecha', 'Outer Space', 'Sci Fi']",TV,2000,2.7
3099,"Candidate for Goddess",12,"['XEBEC']","['Aliens', 'Mecha', 'Outer Space', 'Sci Fi']",TV,2000,2.7
3100,"My Beautiful Girl Mari",1,"['Daewoo Entertainment']","['Drama', 'Family Friendly', 'Fantasy', 'Slice of Life']",Movie,2002,2.7
3101,"Pictures at an Exhibition",1,"['Mushi Pro']","['Collections']",Movie,1966,2.7
3102,"Story of Pollyanna, Girl of Love",51,"['Nippon Animation']","['America', 'Based on a Novel', 'World Masterpiece Theater']",TV,1986,2.7
3103,"Ghost in the Shell: Arise border:less project - WORKING HIGH",1,"['Production I.G']","['[]""']""",Web,2014,2.7
3104,"Lament of the Lamb",4,"['MADHOUSE']","['Drama', 'Seinen', 'Vampires']",OVA,2003,2.7
3105,"Hitsuji no Uta",4,"['MADHOUSE']","['Drama', 'Seinen', 'Vampires']",OVA,2003,2.7
3106,"Sheep's Song",4,"['MADHOUSE']","['Drama', 'Seinen', 'Vampires']",OVA,2003,2.7
3107,"Beast Wars Neo",35,"['Ashi Productions']","['Action', 'Robots', 'Sci Fi']",TV,1999,2.7
3108,"Transformers: Beast Wars Neo",35,"['Ashi Productions']","['Action', 'Robots', 'Sci Fi']",TV,1999,2.7
3109,"Chou Seimeitai Transformers: Beast Wars Neo",35,"['Ashi Productions']","['Action', 'Robots', 'Sci Fi']",TV,1999,2.7
3110,"Saint Beast: Kouin Jojishi Tenshitan",13,"['Tokyo Kids']","['Angels']",TV,2007,2.7
3111,"Final Fantasy: The Spirits Within",1,"['Square Enix']","['Action', 'CG Animation', 'Post-apocalyptic', 'Sci Fi']",Movie,2001,2.7
3112,"Zou no Senaka: Tabi-Datsu Hi",1,"['Pony Canyon']","['Animal Protagonists', 'Drama', 'Shinigami', 'Shorts']",OVA,2007,2.7
3113,"The Day I Depart",1,"['Pony Canyon']","['Animal Protagonists', 'Drama', 'Shinigami', 'Shorts']",OVA,2007,2.7
3114,"Tokimeki Memorial",2,"['Studio Pierrot']","['Based on a Visual Novel', 'Romance', 'School Life']",OVA,1999,2.7
3115,"Zetsuai 1989",1,"['MADHOUSE']","['Drama', 'Idols', 'LGBT Themes', 'Romance', 'Sexual Content', 'Shounen-ai']",Movie,1992,2.7
3116,"Penguin Musume Heart",22,"['Picture Magic']","['Comedy', 'Ecchi', 'Otaku Culture', 'Panty Shots']",Web,2008,2.7
3117,"Gourmet Girl Graffiti",12,"['Shaft']","['Based on a Manga', 'Food and Beverage', 'Slice of Life']",TV,2015,2.7
3118,"Happy Cooking Graffiti",12,"['Shaft']","['Based on a Manga', 'Food and Beverage', 'Slice of Life']",TV,2015,2.7
3119,"Naruto Special 1: Find the Crimson Four-leaf Clover!",1,"['Studio Pierrot']","['Action', 'Comedy', 'Ninja', 'Romance', 'Shounen']",TV Special,2003,2.7
3120,"Dorami & Doraemons: Robot School's Seven Mysteries",1,"['Shinei Animation']","['[]""']""",Movie,1996,2.7
3121,"X Japan: Rusty Nail",1,"['']","['[]""']""",Music Video,1994,2.7
3122,"Rusty Nail",1,"['']","['[]""']""",Music Video,1994,2.7
3123,"Hamelin no Violin Hiki",25,"['Studio Deen']","['Adventure', 'Classical Music', 'Fantasy', 'Music']",TV,1996 - 1997,2.7
3124,"Pokemon Movie 15: Kyurem vs. Seikenshi",1,"['OLM']","['Adventure', 'Family Friendly', 'Fantasy', 'Monsters', 'Shounen']",Movie,2012,2.7
3125,"Gekijouban Pocket Monsters: Best Wishes - Kyurem vs Seikenshi Keldeo",1,"['OLM']","['Adventure', 'Family Friendly', 'Fantasy', 'Monsters', 'Shounen']",Movie,2012,2.7
3126,"Pokemon Movie 15: Kyurem vs. The Sword of Justice",1,"['OLM']","['Adventure', 'Family Friendly', 'Fantasy', 'Monsters', 'Shounen']",Movie,2012,2.7
3127,"Wild Knights Gulkeeva",26,"['Sunrise']","['Reincarnation']",TV,1995,2.7
3128,"Light Lag",1,"['']","['[]""']""",Music Video,2011,2.7
3129,"Ookami Kakushi",12,"['AIC']","['Based on a Visual Novel', 'Horror', 'Mystery', 'Psychological', 'Supernatural', 'Thriller', 'Violence']",TV,2010,2.7
3130,"Yume de Aetara TV",16,"['J.C.Staff']","['Based on a Manga', 'Comedy', 'Ecchi', 'Love Triangle', 'Nudity', 'Romance', 'Seinen', 'Slice of Life']",TV,1998,2.7
3131,"If I See You in My Dreams",16,"['J.C.Staff']","['Based on a Manga', 'Comedy', 'Ecchi', 'Love Triangle', 'Nudity', 'Romance', 'Seinen', 'Slice of Life']",TV,1998,2.7
3132,"All Purpose Cultural Cat Girl Nuku Nuku Dash!",12,"['Ashi Productions']","['Action', 'Androids', 'Based on a Manga', 'Comedy', 'Robots', 'Sci Fi']",OVA,1998,2.7
3133,"Nuku Nuku Dash!",12,"['Ashi Productions']","['Action', 'Androids', 'Based on a Manga', 'Comedy', 'Robots', 'Sci Fi']",OVA,1998,2.7
3134,"Cat Girl Nuku Nuku Dash!",12,"['Ashi Productions']","['Action', 'Androids', 'Based on a Manga', 'Comedy', 'Robots', 'Sci Fi']",OVA,1998,2.7
3135,"Uchuu no Kishi Tekkaman Blade II",6,"['Tatsunoko Pro.']","['Mecha', 'Sci Fi']",OVA,1994 - 1995,2.7
3136,"Tekkaman Blade II",6,"['Tatsunoko Pro.']","['Mecha', 'Sci Fi']",OVA,1994 - 1995,2.7
3137,"Ace wo Nerae! Movie",1,"['MADHOUSE']","['Based on a Manga', 'Sports', 'Tennis']",Movie,1979,2.7
3138,"Digimon Fusion",30,"['Toei Animation']","['Action', 'Adventure', 'Family Friendly', 'Monster-of-the-week', 'Shounen']",TV,2010 - 2011,2.7
3139,"Minami no Niji no Lucy",50,"['Nippon Animation']","['World Masterpiece Theater']",TV,1982,2.7
3140,"Flying Ghost Ship",1,"['Toei Animation']","['Action', 'Mecha', 'Mystery', 'Revenge', 'Sci Fi']",Movie,1969,2.7
3141,"To Heart 2: Special Compilation",1,"['']","['Recap']",TV Special,2005,2.7
3142,"The Wild Swans",1,"['Toei Animation']","['Based on a Fairy Tale', 'Medieval']",Movie,1977,2.7
3143,"Sekai Meisaku Douwa: Hakuchou no Ouji",1,"['Toei Animation']","['Based on a Fairy Tale', 'Medieval']",Movie,1977,2.7
3144,"High School Girls Specials",3,"['ARMS']","['[]""']""",DVD Special,2006,2.7
3145,"Wolf Girl and Black Prince Recap",1,"['TYO Animations']","['Based on a Manga', 'Recap']",TV Special,2014,2.7
3146,"Doukyuusei 2 Special: Sotsugyousei",3,"['Pink Pineapple']","['[]""']""",OVA,1999 - 2000,2.7
3147,"Gall Force 4: Rhea Gall Force",1,"['ANIMATE']","['Action', 'Cyborgs', 'Futuristic', 'Post-apocalyptic', 'Sci Fi']",OVA,1989,2.7
3148,"Queen's Blade 2: The Evil Eye",12,"['ARMS']","['Action', 'Ecchi', 'Explicit Sex', 'Fantasy', 'Panty Shots', 'Seinen']",TV,2009,2.7
3149,"Queen's Blade: Gyokuza wo Tsugumono",12,"['ARMS']","['Action', 'Ecchi', 'Explicit Sex', 'Fantasy', 'Panty Shots', 'Seinen']",TV,2009,2.7
3150,"Fantascope Tylostoma",1,"['Toei Animation']","['Ga-nime']",OVA,2006,2.7
3151,"Blue Exorcist",25,"['A-1 Pictures']","['Action', 'Based on a Manga', 'Demons', 'Fantasy', 'Shounen', 'Supernatural']",TV,2011,4.3
3152,"Meitantei Conan Movie 5: Tengoku no Countdown",1,"['TMS Entertainment']","['Detectives']",Movie,2001,4.3
3153,"Detective Conan Movie 5: Countdown to Heaven",1,"['TMS Entertainment']","['Detectives']",Movie,2001,4.3
3154,"Naruto Shippuden Movie 7: The Last",1,"['Studio Pierrot']","['Action', 'Based on a Manga', 'Ninja', 'Romance', 'Shounen']",Movie,2014,4.3
3155,"The Last: Naruto the Movie",1,"['Studio Pierrot']","['Action', 'Based on a Manga', 'Ninja', 'Romance', 'Shounen']",Movie,2014,4.3
3156,"Charlotte",13,"['P.A. Works']","['Comedy', 'Drama', 'Original Work', 'School Life', 'Supernatural', 'Superpowers']",TV,2015,4.3
3157,"Sekai-ichi Hatsukoi ~Valentine-hen~",1,"['Studio Deen']","['Comedy', 'Shorts', 'Shounen-ai']",Movie,2014,4.3
3158,"Kaiji",26,"['MADHOUSE']","['Based on a Manga', 'Debt', 'Gambling', 'High Stakes Games', 'Psychological', 'Seinen', 'Thriller']",TV,2007 - 2008,4.3
3159,"Ultimate Survivor Kaiji",26,"['MADHOUSE']","['Based on a Manga', 'Debt', 'Gambling', 'High Stakes Games', 'Psychological', 'Seinen', 'Thriller']",TV,2007 - 2008,4.3
3160,"Break Blade Movie 1: Kakusei no Toki",1,"['Production I.G']","['Action', 'Fantasy', 'Magic', 'Mecha', 'Military', 'War']",Movie,2010,4.3
3161,"Broken Blade: The Time of Awakening",1,"['Production I.G']","['Action', 'Fantasy', 'Magic', 'Mecha', 'Military', 'War']",Movie,2010,4.3
3162,"Kino's Journey: Life Goes On",1,"['A.C.G.T.']","['Adventure', 'Fantasy']",Movie,2005,4.3
3163,"New Initial D Movie: Legend 1 - Kakusei",1,"['SANZIGEN Animation Studio']","['Cars']",Movie,2014,4.3
3164,"The Seven Deadly Sins OVA",2,"['A-1 Pictures']","['Action', 'Adventure', 'Based on a Manga', 'Fantasy', 'Shounen', 'Superpowers']",OVA,2015,4.3
3165,"Persona 3 The Movie 1: Spring of Birth",1,"['AIC A.S.T.A.']","['Based on a Video Game']",Movie,2013,4.2
3166,"Erin",50,"['Production I.G']","['Adventure', 'Based on a Novel', 'Drama', 'Family Friendly', 'Fantasy', 'Political', 'Slice of Life']",TV,2009,4.2
3167,"Clannad: Another World, Kyou Chapter",1,"['Kyoto Animation']","['Based on a Visual Novel', 'Drama', 'Romance']",DVD Special,2009,4.2
3168,"Detective Conan Movie 3: The Last Magician of the Century",1,"['TMS Entertainment']","['Detectives', 'Mystery', 'Thieves']",Movie,1999,4.2
3169,"Meitantei Conan Movie 3: Seikimatsu no Majutsushi",1,"['TMS Entertainment']","['Detectives', 'Mystery', 'Thieves']",Movie,1999,4.2
3170,"Case Closed Movie 3: The Last Magician of the Century",1,"['TMS Entertainment']","['Detectives', 'Mystery', 'Thieves']",Movie,1999,4.2
3171,"Ghost in the Shell: Arise",4,"['Production I.G']","['[]""']""",Other,2013 - 2014,4.2
3172,"Koukaku Kidoutai Arise: Ghost in the Shell",4,"['Production I.G']","['[]""']""",Other,2013 - 2014,4.2
3173,"Sekai-ichi Hatsukoi",2,"['Studio Deen']","['Based on a Manga', 'Comedy', 'Romance', 'School Life', 'Shounen-ai']",OVA,2011,4.2
3174,"Prince of Tennis: National Championship Semifinal",6,"['']","['Comedy', 'Sports', 'Tennis']",OVA,2007,4.2
