ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating
1194,Full Metal Panic! The Second Raid: Episode 00,1,"[ 'FUNimation Entertainment', 'Kyoto Animation',  'Kadokawa Shoten']","[ 'Military',  'Mecha',  'Adventure',  'War', 'Action']", Other, 2005-2005,4.1
1195,FLCL,6,"[ 'Production I.G',  'FUNimation Entertainment',  'GANSIS',  'Starchild Records', 'Gainax']","[ 'Coming of Age',  'Robots',  'Comedy',  'Romance',  'Seinen',  'Parody',  'Original Work',  'Mecha',  'Dementia', 'Action',  'Sci Fi',  'Sci-Fi']", OVA, 2000-2001,4.1
1196,Rokka no Yuusha (Rokka: Braves of the Six Flowers),12,"[ 'Ponycan USA', 'Pony Canyon',  'Passione', 'Passione']","[ 'Adventure',  'Mystery',  'Magic',  'Fantasy',  'Based on a Light Novel', 'Action']", TV, 2015-2015,4.1
1197,Kekkai Sensen (Blood Blockade Battlefront),12,"['Bones',  'TOHO animation',  'FUNimation Entertainment']","[ 'Based on a Manga',  'Supernatural',  'Comedy',  'Super Power',  'Superpowers',  'Fantasy',  'Shounen',  'Vampire', 'Action',  'Sci Fi',  'Vampires']", TV, 2015-2015,4.1
1198,The Everlasting Guilty Crown,22,"[ 'Carp Studio', 'Sony Music Entertainment', 'Production I.G']","[ 'noitaminA', 'Music',  'Original Work',  'Mecha', 'Action',  'Sci Fi']", TV, 2011-2012,4.1
1199,New Prince of Tennis Specials (The Prince of Tennis II Specials),13,"[ 'NAS', 'Production I.G',  'M.S.C']","[ 'Sports', 'Sports',  'Tennis',  'Shounen',  'Comedy', 'Action']", TV, 2012-2013,4.1
1200,Genshiken,12,"[ 'Genco', 'Palm Studio',  'Kids Station',  'Lantis',  'Palm Studio',  'Toshiba Entertainment',  'Media Blasters', 'Arms']","[ 'Doujinshi',  'Otaku Culture',  'Comedy',  'Parody',  'Manga Industry',  'School Club',  'Slice of Life', 'Based on a Manga', 'Comedy']", TV, 2004-2004,4.1
1201,Golden Time,24,"[ 'Genco', 'J.C.Staff',  'Sentai Filmworks',  'Starchild Records']","[ 'School Life',  'Seinen',  'Coming of Age',  'Comedy',  'Romance',  'Love Triangle',  'Drama', 'Comedy', 'Based on a Light Novel']", TV, 2013-2014,4.1
1202,Akira,1,"['Tokyo Movie Shinsha',  'Mainichi Broadcasting',  'Toho Company',  'FUNimation Entertainment', 'TMS Entertainment',  'Kodansha',  'Bandai Entertainment']","[ 'Based on a Manga',  'Supernatural',  'Horror',  'Adventure',  'Psychic Powers',  'Post-apocalyptic',  'Cyberpunk',  'Futuristic',  'Military',  'Violence', 'Action',  'Sci Fi',  'Sci-Fi']", Movie, 1988-1988,4.1
1203,White Album 2,13,"['Satelight',  'Starchild Records']","[ 'School Life', 'Based on an Eroge',  'Music',  'Drama',  'Romance',  'Based on a Visual Novel',  'Love Triangle',  'School Club', 'Drama',  'Slice of Life']", TV, 2013-2013,4.1
1204,Servant x Service,13,"[ 'Aniplex of America',  'Half H.P Studio', 'Aniplex', 'A-1 Pictures',  'A-1 Pictures']","[ 'Work Life',  'Comedy',  'Slice of Life', 'Based on a Manga', 'Comedy']", TV, 2013-2013,4.1
1205,Kyousou Giga (TV) Recaps,10,['Toei Animation'],"[ 'Fantasy',  'Supernatural',  'Original Work', 'Action', 'Comedy']", TV, 2013-2013,4.1
1206,Perfect Blue,1,"['Madhouse', 'MADHOUSE']","['Dementia',  'Psychological', 'Based on a Novel',  'Horror',  'Sexual Content',  'Idols',  'Thriller',  'Physical Abuse',  'Drama',  'Violence',  'Nudity']", Movie, 1997-1998,4.1
1207,Zero no Tsukaima (The Familiar of Zero),13,"[ 'Happinet Pictures',  'Genco',  'Sentai Filmworks',  'Shochiku', 'J.C.Staff',  'Bushiroad Inc.',  'Media Factory',  'FUNimation Entertainment']","[ 'Comedy',  'Romance',  'Adventure',  'Ecchi',  'Magic',  'Tsundere',  'Magic School',  'Master-Servant Relationship',  'Fantasy',  'School',  'Person in a Strange World',  'Harem', 'Action', 'Based on a Light Novel']", TV, 2006-2006,4.1
1208,Boku wa Tomodachi ga Sukunai Episode 0,12,"[ 'Good Smile Company',  'Bushiroad Inc.', 'AIC Build']","[ 'School Life',  'Seinen',  'Otaku Culture',  'Romance',  'Comedy',  'Ecchi', 'Based on a Light Novel',  'School Club',  'Slice of Life',  'Harem',  'School', 'Comedy',  'Nudity']", TV, 2011-2011,4.1
1209,Minami-ke Betsubara,13,"['asread', 'Asread']","[ 'Slice of Life', 'Based on a Manga', 'Comedy',  'Comedy']", TV, 2009-2009,4.1
1210,Arakawa Under the Bridge x Bridge,13,"[ 'TV Tokyo Music',  'Inc.', 'Shaft',  'Square Enix',  'GANSIS',  'Starchild Records',  'NIS America']","[ 'Seinen',  'Comedy',  'Romance', 'Based on a Manga', 'Comedy']", TV, 2010-2010,4.1
1211,Mobile Suit Gundam Wing: Operation Meteor,49,"[ 'TV Asahi', 'Sunrise',  'Bandai Entertainment']","[ 'Military',  'Sci Fi',  'Drama',  'Mecha',  'Recap', 'Action',  'Space',  'Sci-Fi']", OVA, 1995-1996,4.1
1212,Mobile Suit Gundam SEED,50,"[ 'Mainichi Broadcasting',  'Asatsu DK', 'Sunrise',  'Atelier Musa',  'Sony Music Entertainment',  'Bandai Entertainment']","[ 'Outer Space',  'Romance',  'War',  'Military',  'Sci Fi',  'Drama',  'Mecha', 'Action',  'Space',  'Sci-Fi']", TV, 2002-2003,4.1
1213,Inu x Boku SS Special (Inu X Boku Secret Service Special),1,"['', 'Aniplex',  'David Production',  'Sentai Filmworks']","['\'\'', 'Comedy',  'Shounen',  'Supernatural']", DVD Special, 2012-2012,4.1
1214,Hadashi no Gen (Barefoot Gen),1,"[ 'RCC Chugoku Broadcasting', 'Madhouse', 'MADHOUSE']","[ 'World War 2',  'Drama', 'Drama', 'Based on a Manga',  'Historical']", Movie, 1983-1983,4.1
1215,Shakugan no Shana III (Final) (Shakugan no Shana: Season III),24,"[ 'Showgate',  'FUNimation Entertainment',  'ASCII Media Works',  'Geneon Universal Entertainment', 'J.C.Staff',  'Warner Bros.']","[ 'Supernatural',  'Romance',  'Magic',  'Tsundere',  'Fantasy',  'Based on a Light Novel',  'Drama', 'Action']", TV, 2011-2012,4.1
1216,Maria-sama ga Miteru 3rd (Maria Watches Over Us 3rd),5,"[ 'Right Stuf', 'Studio Deen']","[ 'School Life',  'Drama',  'Shoujo Ai',  'Shoujo-ai', 'Drama',  'Slice of Life',  'School', 'Based on a Light Novel']", OVA, 2006-2007,4.1
1217,High School DxD BorN,12,"['Genco', 'TNK',  'Lantis',  'FUNimation Entertainment',  'TNK']","[ 'School Life',  'Comedy',  'Romance',  'Based on a Light Novel',  'Harem', 'Action',  'Sexual Content',  'Ecchi',  'Demons',  'Fantasy',  'School',  'Nudity']", TV, 2015-2015,4.1
1218,Uchouten Kazoku (The Eccentric Family),13,"[ 'Magic Capsule',  'Good Smile Company',  'Inc.', 'Bandai Visual',  'NIS America',  'YTV',  'P.A. Works', 'P.A. Works',  'Lantis',  'Uchouten Kazoku Production Committee']","[ 'Youkai',  'Fantasy',  'Drama',  'Slice of Life', 'Comedy']", TV, 2013-2013,4.1
1219,Strike Witches Movie,1,"['AIC',  '501st JOINT FIGHTER WING',  'NTT Docomo',  'FUNimation Entertainment']","[ 'Military', '\'\'',  'Magic',  'Ecchi', 'Action',  'Sci-Fi']", Movie, 2012-2012,4.1
1220,Seikai no Monshou (Crest of the Stars),13,"[ 'Bandai Visual',  'FUNimation Entertainment', 'Sunrise',  'Bandai Entertainment',  'WOWOW',  'BeSTACK']","[ 'Space Opera', 'Based on a Novel',  'Outer Space',  'Romance',  'War',  'Military',  'Sci Fi', 'Action',  'Space',  'Sci-Fi']", TV, 1999-1999,4.1
1221,Bleach,366,"[ 'TV Tokyo Music',  'Aniplex',  'Viz Media', 'Studio Pierrot',  'Dentsu',  'TV Tokyo',  'Studio Kelmadick']","[ 'Swordplay',  'Based on a Manga',  'Supernatural',  'Comedy',  'Super Power',  'Shinigami',  'Superpowers',  'Shounen', 'Action']", TV, 2004-2012,4.1
1222,Fate/stay night,24,"[ 'TBS',  'Studio Deen',  'Sentai Filmworks',  'Notes',  'Frontier Works', 'Geneon Universal Entertainment', 'Studio Deen']","[ 'Supernatural',  'Romance',  'Magic',  'Based on an Eroge',  'Based on a Visual Novel',  'Superpowers',  'Fantasy', 'Action']", TV, 2006-2006,4.1
1223,Highschool of the Dead (High School of the Dead),12,"[ 'Geneon Universal Entertainment',  'Sentai Filmworks',  'Showgate',  'AT-X', 'Madhouse',  'H.O.T.D Production Committee', 'MADHOUSE']","[ 'Pandemic',  'Based on a Manga',  'Explicit Violence',  'Supernatural',  'Horror',  'Panty Shots',  'Ecchi',  'Physical Abuse',  'Survival', 'Action',  'Zombies']", TV, 2010-2010,4.1
1224,Seitokai Yakuindomo,13,"[ 'GoHands',  'Dream Force', 'GoHands', 'Starchild Records']","[ 'School Life',  'Crude',  'Comedy',  'Sexual Content',  'Parody',  'Shounen',  'Slice of Life', 'Based on a Manga',  'School', 'Comedy']", TV, 2010-2010,4.1
1225,Dragon Ball,153,"['Toei Animation',  'FUNimation Entertainment',  'Fuji TV']","[ 'Journey to the West',  'Based on a Manga', 'Adventure',  'Adventure',  'Super Power',  'Shounen',  'Fantasy',  'Martial Arts', 'Action',  'Comedy']", TV, 1986-1989,4.1
1226,Momo e no Tegami (A Letter to Momo),1,"[ 'GKids', 'Production I.G']","[ 'Family Friendly',  'Coming of Age',  'Fantasy', 'Drama',  'Japanese Mythology',  'Original Work', 'Comedy']", Movie, 2011-2011,4.1
1227,Kore wa Zombie Desu ka? (Is This a Zombie?),12,"[ 'Kadokawa Pictures Japan',  'FUNimation Entertainment',  'AT-X', 'Studio Deen',  'The Klock Worx',  'flying DOG',  'Kadokawa Shoten']","[ 'School Life',  'Supernatural',  'Panty Shots',  'Crossdressing',  'Harem',  'Zombies', 'Action',  'Violence', 'Based on a Light Novel',  'Magic',  'Ecchi',  'Parody',  'Fantasy',  'Magical Girl',  'Comedy']", TV, 2011-2011,4.1
1228,Gungrave,26,"['Madhouse',  'FUNimation Entertainment', 'MADHOUSE']","[ 'Based on a Video Game',  'Seinen',  'Violence',  'Super Power',  'Assassins',  'Superpowers',  'Drama', 'Action',  'Mercenaries',  'Sci-Fi']", TV, 2003-2004,4.1
1229,Beelzebub,60,"[ 'Yomiuri Telecasting Corporation', 'Pierrot Plus',  'Pierrot Plus', 'Studio Pierrot',  'Dentsu',  'Discotek']","[ 'Based on a Manga',  'Supernatural',  'Comedy',  'Childcare',  'Delinquents',  'Superpowers',  'Demons',  'Shounen',  'School',  'Master-Servant Relationship', 'Action']", TV, 2011-2012,4.1
1230,Hellsing,13,"['Gonzo',  'Pioneer LDC', 'GONZO',  'FUNimation Entertainment',  'Fuji TV']","[ 'Europe',  'Based on a Manga',  'Seinen',  'Supernatural',  'Horror',  'Violence',  'Vampire',  'Master-Servant Relationship', 'Action',  'Vampires']", TV, 2001-2002,4.1
1231,Fruits Basket,26,"['Studio Deen',  'FUNimation Entertainment']","[ 'Comedy',  'Romance',  'Shoujo',  'Fantasy',  'Drama',  'Slice of Life', 'Based on a Manga', 'Comedy',  'Reverse Harem']", TV, 2001-2001,4.1
1232,Yume-iro Pâtissière,50,"['Studio Pierrot',  'Yomiuri Telecasting Corporation',  'DAX Production',  'Studio Hibari']","[ 'Family Friendly',  'School Life',  'Shoujo',  'Food',  'Fantasy', 'Based on a Manga', 'Kids',  'School',  'Culinary School']", TV, 2009-2010,4.1
1233,Rurouni Kenshin Recap (Samurai X Recap),1,"[ 'Fuji TV', 'Gallop',  'SME Visual Works',  'Studio Deen', 'Studio Gallop']","[ 'Swordplay',  'Samurai',  'Comedy',  'Romance',  'Adventure',  'Drama', 'Based on a Manga',  'Feudal Japan', 'Action',  'Historical']", Movie, 1997-1997,4
1234,Princess Tutu Recaps,26,['Hal Film Maker'],"[ 'Music',  'Romance',  'Shoujo',  'Magic',  'Magical Girl',  'Original Work',  'Drama',  'Fantasy', 'Comedy', 'Classical Music']", TV, 2002-2003,4
1235,Kyoukai no Kanata (Beyond the Boundary),12,"[ 'TBS',  'Sentai Filmworks', 'Kyoto Animation',  'Pony Canyon',  'Lantis']","[ 'School Life',  'Supernatural',  'Drama',  'Magic',  'Fantasy',  'Based on a Light Novel',  'Slice of Life', 'Fantasy', 'Action']", TV, 2013-2013,4
1236,Mahou Sensei Negima! ~Mou Hitotsu no Sekai~,4,"[ 'Studio Pastoral', 'Shaft']","['Magic',  'Shounen',  'Supernatural',  'Adventure',  'Ecchi',  'Magic', 'Action']", OVA, 2009-2010,4
1237,Hakuouki Sekkaroku,6,"['Studio Deen',  'Sentai Filmworks']","[ 'Samurai',  'Shoujo',  'Based on a Visual Novel',  'Demons',  'Fantasy',  'Drama',  'Based on an Otome Game',  'Feudal Japan', 'Action',  'Historical']", OVA, 2011-2012,4
1238,Saraiya Goyou (House of Five Leaves),12,"[ 'Inc.', 'Manglobe',  'NIS America',  'Fuji TV']","[ 'Swordplay',  'Samurai',  'Seinen',  'Thieves',  'noitaminA',  'Slice of Life',  'Drama', 'Historical', 'Based on a Manga',  'Historical',  'Feudal Japan']", TV, 2010-2010,4
1239,Dareka no Manazashi (Someone&#039;s Gaze),1,"['CoMix Wave Inc.', 'CoMix Wave Films']","[ 'Slice of Life',  'Shorts', 'Drama']", Movie, 2013-2013,4
1240,Sket Dance,77,"[ 'Avex Entertainment', 'TV Tokyo',  'Tatsunoko Productions',  'Dentsu', 'Tatsunoko Pro.']","[ 'School Life',  'Comedy',  'Shounen',  'School Club',  'Slice of Life', 'Based on a Manga',  'Episodic',  'School', 'Comedy']", TV, 2011-2012,4
1241,Chuunibyou demo Koi ga Shitai! Ren Lite,12,['Kyoto Animation'],"[ 'School Life', 'Based on a Light Novel',  'Drama',  'Comedy',  'Romance',  'School', 'Comedy']", TV, 2013-2014,4
1242,Ichigo Mashimaro (Strawberry Marshmallow),12,"[ 'TBS',  'Production Reed', 'Daume',  'Movic', 'Doumu']","[ 'Family Friendly',  'Moe',  'Comedy',  'Slice of Life', 'Based on a Manga', 'Comedy']", TV, 2005-2005,4
1243,Ichigo Mashimaro Episode 0,12,"['Doumu', 'Daume']","[ 'Family Friendly',  'Moe',  'Comedy',  'Slice of Life', 'Based on a Manga', 'Comedy']", TV, 2005-2005,4
1244,Captain Harlock (Space Pirate Captain Harlock),1,['Toei Animation'],"[ 'Sci Fi',  'Drama', 'Action', 'Based on a Manga',  'Sci-Fi',  'Space']", Movie, 2013-2013,4
1245,Death Note Rewrite 1: The Visualizing God,2,"['Madhouse',  'Viz Media', 'MADHOUSE']","[ 'Psychological',  'Supernatural',  'Thriller', 'Psychological', 'Mystery',  'Police',  'Shinigami']", TV Special, 2007-2008,4
1246,Tsubasa Chronicle 2nd Season (Tsubasa Chronicle 2nd Series),26,"[ 'NHK Enterprises', 'Bee Train',  'NHK',  'FUNimation Entertainment', 'BEE TRAIN']","[ 'Based on a Manga',  'Supernatural',  'Romance', 'Adventure',  'Adventure',  'Mystery',  'Fantasy',  'Shounen',  'Drama', 'Action']", TV, 2006-2006,4
1247,Kamisama no Memochou (Heaven&#039;s Memo Pad),12,"[ 'The Klock Worx',  'Sentai Filmworks',  'AT-X',  'Warner Bros.',  'Lantis',  'ASCII Media Works', 'J.C.Staff']","[ 'Mystery',  'Detectives', 'Mystery', 'Based on a Light Novel']", TV, 2011-2011,4
1248,Sengoku Basara Two (Sengoku Basara: Samurai Kings 2),12,"[ 'Dentsu',  'Shochiku', 'Production I.G',  'flying DOG',  'Mainichi Broadcasting',  'Movic',  'FUNimation Entertainment',  'Pony Canyon']","[ 'Based on a Video Game',  'Swordplay',  'Samurai',  'Super Power',  'Martial Arts',  'Violence',  'Feudal Japan', 'Action',  'Historical']", TV, 2010-2010,4
1249,City Hunter 3,13,"['Sunrise',  'ADV Films']","['\'\'',  'Mystery', 'Action',  'Shounen',  'Comedy']", TV, 1989-1990,4
1250,Magic Kaito 1412,24,"[ 'Yomiuri Telecasting Corporation', 'A-1 Pictures']","[ 'Shounen', 'Mystery',  'Romance', 'Adventure',  'Comedy',  'Thieves']", TV, 2014-2015,4
1251,Shin Getter Robo: Sekai Saigo no Hi,13,"['Brains Base',  'Dynamic Planning',  'Bee Media', 'J.C.Staff']","[ 'Demons',  'Shounen',  'Horror',  'Mecha', 'Mecha',  'Adventure', 'Action',  'Sci-Fi']", OVA, 2004-2004,4
1252,Hanbun no Tsuki ga Noboru Sora (Looking Up At The Half-Moon),6,"[ 'Pony Canyon', 'Group TAC',  'Crimson Star Media',  'Right Stuf']","[ 'Romance', 'Drama', 'Comedy',  'Drama']", TV, 2006-2006,4
1253,Ergo Proxy,23,"[ 'Sakura Create', 'Manglobe',  'FUNimation Entertainment',  'Manglobe', 'Geneon Universal Entertainment',  'WOWOW']","[ 'Psychological',  'Dystopia',  'Post-apocalyptic',  'Cyberpunk',  'Futuristic',  'Superpowers', 'Androids', 'Mystery',  'Original Work',  'Sci-Fi',  'Sci Fi']", TV, 2006-2006,4
1254,Btooom!,12,"[ 'Showgate',  'Sentai Filmworks',  'flying DOG', 'Madhouse',  'The Klock Worx', 'MADHOUSE']","[ 'High Stakes Games',  'Psychological',  'Seinen',  'Play or Die', 'Explicit Violence',  'Mature Themes',  'Survival', 'Action',  'Sci-Fi']", TV, 2012-2012,4
1255,City Hunter 2,63,"['Sunrise',  'ADV Films']","['\'\'',  'Mystery', 'Action',  'Shounen',  'Comedy']", TV, 1988-1989,4
1256,Master Keaton,24,"['Madhouse',  'Geneon Universal Entertainment', 'MADHOUSE']","[ 'Europe',  'Based on a Manga',  'Seinen',  'Detectives', 'Adventure',  'Mystery',  'Work Life',  'Episodic']", TV, 1998-1999,4
1257,Yakitate!! Japan,69,"[ 'Aniplex', 'Sunrise',  'd-rights',  'Right Stuf',  'Atelier Musa',  'TV Tokyo']","[ 'Tournaments',  'Comedy',  'Parody',  'Food and Beverage',  'Shounen', 'Based on a Manga',  'Food', 'Comedy']", TV, 2004-2006,4
1258,King of Braves GaoGaiGar Final Grand Glorious Gathering,12,"['Sunrise',  'Media Blasters']","[ 'Adventure',  'Super Power',  'Combining Mecha',  'Cyborgs',  'Original Work',  'Mecha',  'Aliens', 'Action',  'Sci Fi',  'Sci-Fi']", TV, 2005-2005,4
1259,Bungaku Shoujo (Book Girl),1,"['Production I.G',  'Kadokawa Contents Gate']","[ 'School Life', 'Drama',  'Romance',  'Mystery',  'School']", Movie, 2010-2010,4
1260,Layton Kyouju to Eien no Utahime,1,"[ 'Viz Media',  'P.A. Works', 'Oriental Light and Magic', 'OLM']","['Detectives',  'Mystery',  'High Stakes Games',  'Fantasy', 'Mystery']", Movie, 2009-2009,4
1261,Soredemo Sekai wa Utsukushii (The World is Still Beautiful),12,"[ 'VAP',  'Hakusensha',  'Sentai Filmworks', 'Studio Pierrot',  'Nippon Television Network Corporation']","[ 'Romance', 'Adventure',  'Shoujo',  'Fantasy', 'Based on a Manga']", TV, 2014-2014,4
1262,Mirai Nikki Redial,1,"['asread', 'Asread']","['\'\'',  'Psychological', 'Action',  'Shounen',  'Supernatural']", OVA, 2013-2013,4
1263,Seto no Hanayome (My Bride is a Mermaid),26,"['Gonzo',  'AIC',  'FUNimation Entertainment',  'Square Enix', 'AIC',  'TV Tokyo']","[ 'Based on a Manga',  'School Life',  'Sudden Girlfriend Appearance',  'Romance',  'Comedy',  'Parody', 'Arranged Marriage',  'Mermaids',  'School', 'Comedy']", TV, 2007-2007,4
1264,Chrome Shelled Regios,24,"['FUNimation Entertainment',  'Zexcs',  'AMG MUSIC', 'Zexcs']","[ 'Monsters',  'Adventure',  'Post-apocalyptic',  'Psychic Powers',  'Fantasy',  'Military',  'Shounen', 'Action',  'Based on a Light Novel',  'School',  'Sci Fi',  'Sci-Fi']", TV, 2009-2009,4
1265,Gakkougurashi! (School-Live!),12,"['Sentai Filmworks',  'Lerche',  'Nitroplus', 'Lerche',  'NBCUniversal Entertainment']","[ 'School Life',  'Psychological',  'Horror', 'Horror',  'Mystery',  'Survival',  'Slice of Life', 'Based on a Manga',  'Zombies',  'School']", TV, 2015-2015,4
1266,Ranma 1/2 OVA,6,"[ 'Pony Canyon', 'Viz Media', 'Kitty Films',  'Fuji TV']","[ 'Gender Bender',  'Shounen',  'Martial Arts',  'Romance', 'Comedy',  'Tsundere']", OVA, 1993-1994,4
1267,Jigoku Shoujo Mitsuganae (Hell Girl: Three Vessels),26,"[ 'Tokyo MX', 'Aniplex',  'Studio Deen', 'Studio Deen',  'Sentai Filmworks']","[ 'Psychological',  'Supernatural',  'Horror', 'Mystery',  'Original Work', 'Bullying',  'Episodic',  'Emotional Abuse']", TV, 2008-2009,4
1268,Mobile Suit Zeta Gundam,50,"['Sunrise',  'Bandai Entertainment']","[ 'Political',  'Outer Space',  'Drama', 'Action',  'Military',  'Shounen', 'Drama',  'Mecha',  'Sci-Fi',  'Space']", TV, 1985-1986,4
1269,Terra e... TV,24,"['Tokyo Kids',  'Mainichi Broadcasting', 'Aniplex',  'Tokyo Kids',  'Minami Machi Bugyousho',  'Bandai Entertainment',  'SKY Perfect Well Think']","[ 'Outer Space',  'Dystopia',  'Psychic Powers',  'Futuristic',  'Superpowers',  'Military',  'Sci Fi',  'Drama', 'Action',  'Sci-Fi',  'Space']", TV, 2007-2007,4
1270,Seikai no Monshou Special,13,"[ 'Bandai Visual', 'Sunrise',  'WOWOW',  'BeSTACK']","[ 'Space Opera', 'Based on a Novel',  'Outer Space',  'Romance',  'War',  'Military',  'Sci Fi', 'Action',  'Space',  'Sci-Fi']", TV, 2000-2000,4
1271,Yamato Nadeshiko Shichi Henge,25,"[ 'ADV Films', 'Nippon Animation',  'FUNimation Entertainment']","[ 'School Life',  'Comedy',  'Shoujo', 'Based on a Manga', 'Comedy',  'Reverse Harem']", TV, 2006-2007,4
1272,Nodame Cantabile OVA,1,['J.C.Staff'],"[ 'Slice of Life',  'Europe',  'Music',  'Romance',  'Josei', 'Comedy']", OVA, 2009-2009,4
1273,Lupin III (2015) (Lupin the Third),24,"['TMS Entertainment',  'Telecom Animation Film', 'Telecom Animation Film']","[ 'Shounen',  'Comedy',  'Adventure', 'Action',  'Thieves']", TV, 2015-?,4
1274,Hachimitsu to Clover Specials (Honey and Clover Specials),24,['J.C.Staff'],"[ 'Coming of Age',  'Comedy',  'Romance', 'Based on a Manga',  'Love Triangle',  'Drama',  'Slice of Life',  'Josei', 'Comedy',  'noitaminA']", TV, 2005-2006,4
1275,Paradise Kiss,12,"[ 'Aniplex', 'Madhouse', 'MADHOUSE',  'Fuji TV']","[ 'Romance', 'Based on a Manga',  'Fashion',  'Drama',  'Slice of Life',  'Josei', 'Comedy',  'noitaminA']", TV, 2005-2005,4
1276,Mind Game,1,"['Studio 4\\xc2\\xb0C', 'Studio 4°C']","[ 'Based on a Manga',  'Psychological',  'Romance', 'Adventure', 'Abstract',  'Fantasy',  'Dementia',  'Comedy']", Movie, 2004-2004,4
1277,Usavich Special,24,"['AIC', 'Kanaban Graphics']","[ 'Romance', 'Adventure',  'Shoujo', 'Based on a Manga',  'Comedy']", TV, 2008-2008,4
1278,Kobato. (Kobato),24,"[ 'Sentai Filmworks', 'Madhouse',  'NHK',  'NHK-BS2', 'MADHOUSE']","[ 'Comedy',  'Fantasy',  'Drama',  'Shoujo', 'Based on a Manga', 'Comedy']", TV, 2009-2010,4
1279,Utawarerumono Specials,26,"[ 'Lantis', 'Oriental Light and Magic', 'OLM']","[ 'Swordplay',  'Seinen',  'Comedy',  'Based on an Eroge',  'Based on a Visual Novel',  'Fantasy',  'Drama', 'Action']", TV, 2006-2007,4
1280,Ore no Imouto ga Konnani Kawaii Wake ga Nai (OreImo),12,"[ 'AIC Build', 'Aniplex',  'Movic', 'AIC',  'Jumondo',  'ASCII Media Works',  'Aniplex of America']","[ 'Seinen',  'Otaku Culture',  'Comedy',  'Slice of Life', 'Comedy', 'Based on a Light Novel',  'Tsundere']", TV, 2010-2010,4
1281,Tentai Senshi Sunred,26,"[ 'flying DOG', 'AIC A.S.T.A.']","[ 'Monsters',  'Comedy', 'Based on a Manga',  'Super Power', 'Comedy',  'Parody']", TV, 2008-2009,4
1282,Tenchi Muyo! Ryo Ohki: Final Confrontations,6,"['', 'VAP',  'FUNimation Entertainment']","[ 'Shounen', '\'\'', 'Action',  'Harem',  'Comedy',  'Space',  'Sci-Fi']", OVA, 2003-2005,4
