ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating
8391,The Slayers Revolution,13,['J.C.Staff'],"['Adventure', 'Based on a Light Novel', 'Comedy', 'Fantasy', 'Magic']",TV,2008,G
8392,Chaika: The Coffin Princess,12,['Bones'],"['Adventure', 'Based on a Light Novel', 'Fantasy']",TV,2014,G
8393,Hitsugi no Chaika,12,['Bones'],"['Adventure', 'Based on a Light Novel', 'Fantasy']",TV,2014,G
8394,Ground Control to Psychoelectric Girl: The Nighttime Sun,1,['Shaft'],"['Comedy', 'Slice of Life']",DVD Special,2012,G
8395,ef - a tale of memories: Recollections,1,['Shaft'],['Recap'],OVA,2008,G
8396,Ghost in the Shell: Stand Alone Complex 2nd Gig - Tachikoma Days,26,[''],"['Comedy', 'Sci Fi']",Other,,G
8397,Space Battleship Yamato: The Comet Empire,26,['Group TAC'],"['Based on an Anime', 'Sci Fi']",TV,1978,G
8398,Uchuu Senkan Yamato 2,26,['Group TAC'],"['Based on an Anime', 'Sci Fi']",TV,1978,G
8399,Uninhabited Planet Survive,52,['MADHOUSE'],"['Adventure', 'Family Friendly', 'Sci Fi', 'Survival']",TV,2003 - 2004,G
8400,"[C]"" - Control""",11,['Tatsunoko Pro.'],"['Action', 'Debt', 'High Stakes Games', 'noitaminA', 'Original Work', 'Sci Fi']",TV,2011,G
8401,C: The Money of Soul and Possibility Control,11,['Tatsunoko Pro.'],"['Action', 'Debt', 'High Stakes Games', 'noitaminA', 'Original Work', 'Sci Fi']",TV,2011,G
8402,Tenchi Muyo! The Night Before The Carnival,1,['AIC'],"['Comedy', 'Ecchi', 'Fantasy', 'Space Pirates']",OVA,1993,G
8403,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy o Zenryoku de Jama Shiteiru",10,['Diomedea'],"['Based on a Light Novel', 'Comedy', 'Ecchi', 'Harem', 'Romance', 'School Life']",TV,2013,G
8404,My Mental Choices are Completely Interfering with my School Romantic Comedy,10,['Diomedea'],"['Based on a Light Novel', 'Comedy', 'Ecchi', 'Harem', 'Romance', 'School Life']",TV,2013,G
8405,Wolf Girl and Black Prince OVA,1,['TYO Animations'],['Based on a Manga'],OVA,2015,G
8406,Love Live! School Idol Project,13,['Sunrise'],"['Idols', 'Music', 'School Club', 'School Life']",TV,2013,G
8407,Noein,24,['Satelight'],"['Mystery', 'Original Work', 'Science', 'Sci Fi']",TV,2005 - 2006,G
8408,Gundam III,1,['Sunrise'],"['Futuristic', 'Mecha', 'Military', 'Outer Space', 'Political', 'Sci Fi', 'War']",Movie,1982,G
8409,Mobile Suit Gundam III: Encounters in Space,1,['Sunrise'],"['Futuristic', 'Mecha', 'Military', 'Outer Space', 'Political', 'Sci Fi', 'War']",Movie,1982,G
8410,Kidou Senshi Gundam III,1,['Sunrise'],"['Futuristic', 'Mecha', 'Military', 'Outer Space', 'Political', 'Sci Fi', 'War']",Movie,1982,G
8411,Beautiful Bones -Sakurako’s Investigation,1+,['TROYCA'],"['Based on a Light Novel', 'Mystery']",TV,2015 - ?,G
8412,No. 6,11,['Bones'],"['Based on a Novel', 'Dystopia', 'Futuristic', 'LGBT Themes', 'noitaminA', 'Post-apocalyptic', 'Sci Fi', 'Shounen-ai']",TV,2011,G
8413,Ibara no Ou,1,['Sunrise'],"['Based on a Manga', 'Horror', 'Pandemic', 'Sci Fi', 'Survival']",Movie,2009,G
8414,Fusha no Sha,1,[''],"['Shorts', 'Stop Motion Animation']",Movie,1988,G
8415,Scrapped Princess,24,['Bones'],"['Action', 'Adventure', 'Based on a Light Novel', 'Fantasy', 'Magic', 'Swordplay']",TV,2003,G
8416,Arakawa Under the Bridge,13,['Shaft'],"['Based on a Manga', 'Comedy', 'Romance', 'Seinen']",TV,2010,G
8417,Wandering Son,11,['AIC'],"['Based on a Manga', 'Coming of Age', 'Crossdressing', 'Drama', 'LGBT Themes', 'noitaminA', 'School Life', 'Slice of Life']",TV,2011,G
8418,Jin-Roh: The Wolf Brigade,1,['Production I.G'],"['Action', 'Based on a Manga', 'Gunfights', 'Military', 'Police', 'Terrorism', 'Thriller', 'Violence']",Movie,2000,G
8419,Fate/kaleid Liner Prisma Illya 2wei Herz!,10,['SILVER LINK'],"['Action', 'Based on a Manga', 'Comedy', 'Fantasy', 'Magic', 'Magical Girl']",TV,2015,G
8420,Senjou no Valkyria 3: Tagatame no Juusou,2,['A-1 Pictures'],"['Fantasy', 'War']",OVA,2011,G
8421,Mahou Sensei Negima! ~Shiroki Tsubasa Ala Alba~,3,['Shaft'],"['Comedy', 'Fantasy', 'Magic']",OVA,2008 - 2009,G
8422,Naruto Shippuden Movie 4: The Lost Tower,1,['Studio Pierrot'],"['Action', 'Ninja', 'Time Travel']",Movie,2010,G
8423,Gekijouban Naruto Shippuuden: The Lost Tower,1,['Studio Pierrot'],"['Action', 'Ninja', 'Time Travel']",Movie,2010,G
8424,Dragon Ball Z Special 2: The History of Trunks,1,['Toei Animation'],"['Action', 'Shounen', 'Superpowers']",TV Special,1993,G
8425,Shin Kyuuseishu Densetsu Hokuto no Ken Zero Kenshirou-den,1,['TMS Entertainment'],"['[]""']""",Movie,2008,G
8426,Fist of the North Star: Legend of Kenshiro,1,['TMS Entertainment'],"['[]""']""",Movie,2008,G
8427,Gundam SEED Destiny,50,['Sunrise'],"['Mecha', 'Sci Fi']",TV,2004 - 2005,G
8428,Fullmetal Alchemist: Reflections,1,['Bones'],['Recap'],DVD Special,2005,G
8429,Black Jack OVA,10,['Studio Comet'],"['Drama', 'Episodic']",OVA,1993 - 1996,G
8430,Yawara! Special: Zutto Kimi no Koto ga,1,['MADHOUSE'],['Sports'],TV Special,1996,G
8431,Umineko no Naku Koro ni,26,['Studio Deen'],"['Based on a Visual Novel', 'Explicit Violence', 'Horror', 'Mystery', 'Psychological', 'Supernatural']",TV,2009,G
8432,Royal Space Force: The Wings of Honneamise,1,['Gainax'],"['Astronauts', 'Aviation', 'Drama', 'Military', 'Original Work', 'Political', 'Sci Fi']",Movie,1987,G
8433,Wings of Honneamise,1,['Gainax'],"['Astronauts', 'Aviation', 'Drama', 'Military', 'Original Work', 'Political', 'Sci Fi']",Movie,1987,G
8434,Shakugan no Shana Movie,1,['J.C.Staff'],"['Action', 'Fantasy', 'Magic', 'Tsundere']",Movie,2007,G
8435,Tokyo Majin Gakuen Kenpuchou Tou Dai Ni Maku,12,['AIC Spirits'],"['Action', 'Based on a Video Game', 'Demons', 'Horror', 'Supernatural', 'Superpowers']",TV,2007,G
8436,Tokyo Majin Gakuen Kenpucho: Tou 2nd Act,12,['AIC Spirits'],"['Action', 'Based on a Video Game', 'Demons', 'Horror', 'Supernatural', 'Superpowers']",TV,2007,G
8437,Seikai no Danshou,1,['Sunrise'],"['Based on a Novel', 'Outer Space', 'Romance', 'Sci Fi']",TV Special,2000,G
8438,Crest of the Stars: Birth,1,['Sunrise'],"['Based on a Novel', 'Outer Space', 'Romance', 'Sci Fi']",TV Special,2000,G
8439,Kannagi: Crazy Shrine Maidens,13,['A-1 Pictures'],"['Based on a Manga', 'Comedy', 'Fantasy', 'Japanese Mythology', 'School Club', 'School Life', 'Supernatural']",TV,2008,G
8440,Druaga no Tou: Sword of Uruk,12,['GONZO'],"['Action', 'Adventure', 'Based on a Video Game', 'Comedy', 'Fantasy', 'Magic', 'Parody', 'RPG']",TV,2009,G
8441,Tower of Druaga: The Sword of Uruk,12,['GONZO'],"['Action', 'Adventure', 'Based on a Video Game', 'Comedy', 'Fantasy', 'Magic', 'Parody', 'RPG']",TV,2009,G
8442,Utawarerumono Specials,4,['OLM'],"['Comedy', 'Ecchi', 'Fantasy']",DVD Special,2006 - 2007,G
8443,Slam Dunk Movie 3,1,['Toei Animation'],"['Action', 'Based on a Manga', 'Basketball', 'Comedy', 'Delinquents', 'Drama', 'School Club', 'School Life', 'Sports']",Movie,1995,G
8444,Mai-Otome 0 ~S.ifr~,3,['Sunrise'],"['Ecchi', 'Fantasy', 'Sci Fi', 'Superpowers']",OVA,2008,G
8445,Monster Musume,12,['Lerche'],"['Based on a Manga', 'Comedy', 'Ecchi', 'Harem', 'Monsters', 'Slice of Life', 'Supernatural']",TV,2015,G
8446,Hanamaru Kindergarten,12,['Gainax'],"['Based on a Manga', 'Comedy', 'Family Friendly', 'School Life', 'Slice of Life']",TV,2010,G
8447,Hanamaru Youchien,12,['Gainax'],"['Based on a Manga', 'Comedy', 'Family Friendly', 'School Life', 'Slice of Life']",TV,2010,G
8448,Detective Conan OVA 7: A Challenge from Agasa,1,['TMS Entertainment'],"['Detectives', 'Mystery']",OVA,2007,G
8449,Meitantei Conan OVA 7: Agasa-sensei no Chousenjou! Agasa vs Conan & Shounen Tanteidan,1,['TMS Entertainment'],"['Detectives', 'Mystery']",OVA,2007,G
8450,The World God Only Knows: Four People and an Idol,1,['Manglobe'],"['Comedy', 'School Life']",OVA,2011,G
8451,Law of Ueki,51,['Studio Deen'],"['Action', 'Based on a Manga', 'Comedy', 'Shounen', 'Superpowers', 'Tournaments']",TV,2005 - 2006,G
8452,Beelzebub Jump Super Anime Tour Special,1,['Studio Pierrot'],"['Action', 'Based on a Manga', 'Comedy', 'Delinquents', 'Demons', 'Shounen', 'Superpowers']",OVA,2010,G
8453,Baka to Test to Shoukanjuu Specials,6,['SILVER LINK'],"['Comedy', 'Ecchi', 'Omake']",DVD Special,2010,G
8454,Gekijouban Naruto Shippuuden: Hi no Ishi o Tsugu Mono,1,['Studio Pierrot'],"['Action', 'Ninja', 'Shounen']",Movie,2009,G
8455,Naruto Shippuden Movie 3: Hi no Ishi o Tsugu Mono,1,['Studio Pierrot'],"['Action', 'Ninja', 'Shounen']",Movie,2009,G
8456,Lupin III Special 10: Crisis in Tokyo,1,['TMS Entertainment'],"['Action', 'Comedy', 'Thieves']",TV Special,1998,G
8457,Karas: The Revelation,6,['Tatsunoko Pro.'],"['Action', 'Original Work', 'Superpowers', 'Swordplay']",OVA,2005 - 2007,G
8458,Karas: The Prophecy,6,['Tatsunoko Pro.'],"['Action', 'Original Work', 'Superpowers', 'Swordplay']",OVA,2005 - 2007,G
8459,Danganronpa Kibou no Gakuen to Zetsubou no Koukousei The Animation,13,['Lerche'],"['Based on a Visual Novel', 'High Stakes Games', 'Mystery', 'Play or Die', 'Psychological', 'Violence']",TV,2013,G
8460,Lupin III: Farewell to Nostradamus,1,['TMS Entertainment'],"['Action', 'Comedy', 'Thieves']",Movie,1995,G
8461,Aoki Hagane no Arpeggio: Ars Nova,12,['SANZIGEN Animation Studio'],"['Action', 'Based on a Manga', 'Sci Fi']",TV,2013,G
8462,Arpeggio of Blue Steel,12,['SANZIGEN Animation Studio'],"['Action', 'Based on a Manga', 'Sci Fi']",TV,2013,G
8463,Ranma 1/2: The Movie 2 - Nihao My Concubine,1,['Kitty Films'],"['Comedy', 'Ecchi', 'Gender Bender', 'Martial Arts']",Movie,1992,G
8464,Machine-Doll wa Kizutsukanai,12,['Lerche'],"['Action', 'Ecchi', 'Fantasy', 'Master-Servant Relationship', 'School Life']",TV,2013,G
8465,Unbreakable Machine-Doll,12,['Lerche'],"['Action', 'Ecchi', 'Fantasy', 'Master-Servant Relationship', 'School Life']",TV,2013,G
8466,Okami-san and Her Seven Companions,12,['J.C.Staff'],"['Based on a Light Novel', 'Comedy', 'Parody', 'Romance', 'School Club', 'School Life', 'Tsundere']",TV,2010,G
8467,Slayers: The Motion Picture,1,['J.C.Staff'],"['Adventure', 'Based on a Light Novel', 'Comedy', 'Fantasy', 'Magic']",Movie,1995,G
8468,Kare Kano,26,['Gainax'],"['Based on a Manga', 'Comedy', 'Drama', 'Romance', 'School Life', 'Shoujo']",TV,1998 - 1999,G
8469,Haikyuu!! Movie 1: Owari to Hajimari,1,['Production I.G'],"['Based on a Manga', 'Recap', 'School Life', 'Shounen', 'Sports', 'Tournaments']",Movie,2015,G
8470,Kara no Kyoukai: Epilogue,1,['ufotable'],"['[]""']""",OVA,2011,G
8471,Kimagure Orange Road  TV,48,['Studio Pierrot'],"['Based on a Manga', 'Comedy', 'Love Triangle', 'Romance', 'School Life']",TV,1987 - 1988,G
8472,Lupin III Special 12: Missed by a Dollar,1,['TMS Entertainment'],"['Action', 'Comedy', 'Thieves']",TV Special,2000,G
8473,Sengoku Basara Special,1,['Production I.G'],"['[]""']""",DVD Special,2010,G
8474,Date a Live Movie: Mayuri Judgement,1,['Production IMS'],"['Harem', 'Romance', 'Sci Fi']",Movie,2015,G
8475,Gekijouban Date a Live: Mayuri Judgement,1,['Production IMS'],"['Harem', 'Romance', 'Sci Fi']",Movie,2015,G
8476,One Piece Movie 8: The Desert Princess and the Pirates - Adventures in Alabasta,1,['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Pirates', 'Shounen']",Movie,2007,G
8477,Nadesico,26,['XEBEC'],"['Action', 'Comedy', 'Drama', 'Harem', 'Mecha', 'Original Work', 'Outer Space', 'Romance', 'Sci Fi']",TV,1996 - 1997,G
8478,Prince of Tennis: Two Samurai The First Game,1,['Production I.G'],['Tennis'],Movie,2005,G
8479,Tennis no Oujisama: Futari no Samurai The First Game,1,['Production I.G'],['Tennis'],Movie,2005,G
8480,Sergeant Frog,358,['Sunrise'],"['Aliens', 'Based on a Manga', 'Comedy', 'Sci Fi']",TV,2004 - 2011,G
8481,Hozuki's Coolheadedness,13,['Wit Studio'],"['Based on a Manga', 'Comedy', 'Japanese Mythology', 'Supernatural']",TV,2014,G
8482,Tsubasa Chronicle: The Princess in the Birdcage Kingdom,1,['Production I.G'],"['[]""']""",Movie,2005,G
8483,Tsubasa Chronicle: Torikago no Kuni no Himegimi,1,['Production I.G'],"['[]""']""",Movie,2005,G
8484,Princess Nine,26,[''],"['Baseball', 'Sports']",TV,1998,G
8485,Sekirei ~Pure Engagement~ Special,1,['Seven Arcs'],"['[]""']""",DVD Special,2010,G
8486,City Hunter: Goodbye My Sweetheart,1,['Sunrise'],"['[]""']""",TV Special,1997,G
8487,Ah! My Goddess: Flights of Fancy Specials,2,['AIC'],"['Based on a Manga', 'Comedy', 'Fantasy', 'Magic', 'Romance', 'Seinen']",DVD Special,2007,G
8488,Tegami Bachi: Hikari to Ao no Gensou Yawa,1,['Studio Pierrot'],['Fantasy'],TV Special,2008,G
8489,Gekijouban Psycho-Pass,1,['Production I.G'],"['Action', 'Drama', 'Dystopia', 'Explicit Violence', 'Futuristic', 'noitaminA', 'Original Work', 'Sci Fi']",Movie,2015,G
8490,Hagane no Renkinjutsushi,51,['Bones'],"['Action', 'Adventure', 'Animal Abuse', 'Based on a Manga', 'Drama', 'Fantasy', 'Military', 'Mystery', 'Violence']",TV,2003 - 2004,G
8491,Baby Steps 2,25,['Studio Pierrot'],"['Based on a Manga', 'Sports', 'Tennis', 'Tournaments']",TV,2015,G
8492,Natsume Yuujinchou: Itsuka Yuki no Hi ni,1,['Brains-Base'],"['[]""']""",OVA,2014,G
8493,Berserk Golden Age Arc III: Descent,1,['Studio 4\xc2\xb0C'],"['Action', 'Based on a Manga', 'Demons', 'Explicit Sex', 'Fantasy', 'Medieval', 'Mercenaries', 'Physical Abuse', 'Sexual Abuse', 'Swordplay']",Movie,2013,G
8494,Stranger -Mukou Hadan-,1,['Bones'],"['Action', 'Drama', 'Original Work', 'Samurai', 'Violence']",Movie,2007,G
8495,Sword of the Stranger,1,['Bones'],"['Action', 'Drama', 'Original Work', 'Samurai', 'Violence']",Movie,2007,G
8496,Blade of the Stranger,1,['Bones'],"['Action', 'Drama', 'Original Work', 'Samurai', 'Violence']",Movie,2007,G
8497,One Piece Film Z,1,['Toei Animation'],"['Action', 'Pirates', 'Shounen', 'Superpowers']",Movie,2012,G
8498,Blue Spring Ride: Page.13,1,['Production I.G'],"['[]""']""",OVA,2014,G
8499,Durarara!!,24,['Brains-Base'],"['Action', 'Based on a Light Novel', 'Comedy', 'Social Media', 'Supernatural', 'Violence']",TV,2010,G
8500,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,1,['ufotable'],"['Based on a Light Novel', 'Drug Use', 'Explicit Sex', 'Mature Themes', 'Mystery', 'Physical Abuse', 'Sexual Abuse', 'Supernatural', 'Violence']",Movie,2008,G
8501,Major Season 3,26,['Studio Hibari'],"['Baseball', 'Based on a Manga', 'Drama', 'Shounen', 'Sports']",TV,2007,G
8502,Nausicaa of the Valley of the Wind,1,['Top Craft'],"['Based on a Manga', 'Drama', 'Environmental', 'Fantasy']",Movie,1984,G
8503,Space Battleship Yamato 2199,26,['AIC'],"['Adventure', 'Based on an Anime', 'Outer Space', 'Sci Fi']",TV,2012 - 2013,G
8504,Star Blazers 2199,26,['AIC'],"['Adventure', 'Based on an Anime', 'Outer Space', 'Sci Fi']",TV,2012 - 2013,G
8505,Tsumiki no Ie,1,[''],"['Drama', 'Fantasy', 'Original Work', 'Shorts']",Movie,2008,G
8506,Black Butler: Book of Circus,10,['A-1 Pictures'],"['Based on a Manga', 'Demons', 'Europe', 'Master-Servant Relationship', 'Supernatural']",TV,2014,G
8507,Kuroshitsuji: Book of Circus,10,['A-1 Pictures'],"['Based on a Manga', 'Demons', 'Europe', 'Master-Servant Relationship', 'Supernatural']",TV,2014,G
8508,Tengen Toppa Gurren Lagann: Lagann-hen,1,['Gainax'],"['[]""']""",Movie,2009,G
8509,Gurren Lagann Movie 2: The Lights in the Sky Are Stars,1,['Gainax'],"['[]""']""",Movie,2009,G
8510,Nodame Cantabile: Finale,11,['J.C.Staff'],"['Based on a Manga', 'Classical Music', 'Comedy', 'Josei', 'Music', 'noitaminA', 'Romance']",TV,2010,G
8511,Junjou Romantica 2,12,['Studio Deen'],"['Age Gap', 'Based on a Manga', 'Comedy', 'Drama', 'LGBT Themes', 'Romance', 'Sexual Content', 'Shounen-ai', 'Yaoi Hand Syndrome']",TV,2008,G
8512,Gintama: Jump Festa 2014,1,['Sunrise'],"['Based on a Manga', 'Comedy', 'Parody']",OVA,2014,G
8513,Gintama OVA,1,['Sunrise'],"['Based on a Manga', 'Comedy', 'Parody']",OVA,2014,G
8514,Sekai-ichi Hatsukoi TV 2,12,['Studio Deen'],"['Based on a Manga', 'Comedy', 'Drama', 'LGBT Themes', 'Manga Industry', 'Otaku Culture', 'Romance', 'Sexual Content', 'Shounen-ai', 'Work Life']",TV,2011,G
8515,Major Season 1,26,['Studio Hibari'],"['Baseball', 'Based on a Manga', 'Coming of Age', 'Drama', 'Shounen', 'Sports']",TV,2004 - 2005,G
8516,My Neighbor Totoro,1,['Studio Ghibli'],"['Countryside', 'Family Friendly', 'Fantasy', 'Japanese Mythology', 'Original Work', 'Slice of Life']",Movie,1988,G
8517,Berserk Golden Age Arc II: The Battle for Doldrey,1,['Studio 4\xc2\xb0C'],"['Action', 'Based on a Manga', 'Demons', 'Explicit Sex', 'Fantasy', 'Medieval', 'Mercenaries', 'Swordplay']",Movie,2012,G
8518,Bureau of Proto Society,1,['Studio Trigger'],"[ 'Japan Animator's Exhibition', 'Sci Fi', 'Shorts']",Web,2015,G
8519,Baccano! Specials,3,['Brains-Base'],"['Action', 'America', 'Violence']",DVD Special,2008,G
8520,Hunter x Hunter OVA 3: Greed Island Final,14,['Nippon Animation'],"['Action', 'Adventure', 'Based on a Manga', 'Martial Arts', 'Shounen', 'Superpowers']",OVA,2004,G
8521,Samurai Champloo,26,['Manglobe'],"['Action', 'Episodic', 'Feudal Japan', 'Nudity', 'Original Work', 'Samurai', 'Swordplay', 'Violence']",TV,2004 - 2005,G
8522,Major: World Series,2,[''],"['Baseball', 'Sports']",OVA,2011 - 2012,G
8523,Free! Eternal Summer Special,1,['Kyoto Animation'],"['[]""']""",DVD Special,2015,G
8524,Tsubasa Chronicle: Tokyo Revelations,3,['Production I.G'],['Fantasy'],OVA,2007,G
8525,Tegami Bachi: Hikari to Ao no Gensou Yawa,1,['Studio Pierrot'],['Fantasy'],TV Special,2008,G
8526,The Big O II,13,['Sunrise'],"['Action', 'Androids', 'Mecha', 'Original Work', 'Post-apocalyptic', 'Robots', 'Sci Fi']",TV,2003,G
8527,Young Kindaichi's Casebook,148,['Toei Animation'],"['Detectives', 'Mystery']",TV,1997 - 2000,G
8528,Kuroko's Basketball: Oshaberi Shiyokka,1,['Production I.G'],"['Based on a Manga', 'Comedy', 'Slice of Life']",OVA,2012,G
8529,High School DxD OVA,2,[''],"['Demons', 'Ecchi', 'Fantasy', 'Nudity']",OVA,2012 - 2013,G
8530,Ie Naki Ko Remi,23,['Nippon Animation'],['World Masterpiece Theater'],TV,1996 - 1997,G
8531,"Remi, Nobody's Girl",23,['Nippon Animation'],['World Masterpiece Theater'],TV,1996 - 1997,G
8532,All Alone With You,1,[''],"['[]""']""",Music Video,2013,G
8533,Kyo Kara Maoh!,78,['Studio Deen'],"['Based on a Light Novel', 'Comedy', 'Fantasy', 'Person in a Strange World']",TV,2004 - 2006,G
8534,Cross Road,1,['CoMix Wave Inc.'],"['Promotional', 'School Life']",Other,2014,G
8535,Dragon Quest: Dai no Daibouken,46,[''],"['Adventure', 'Fantasy']",TV,1991 - 1992,G
8536,One Piece: Django's Dance Carnival,1,['Toei Animation'],"['Comedy', 'Pirates', 'Shorts']",Movie,2001,G
8537,Carnival Phantasm: HibiChika Special,1,['Lerche'],"['Comedy', 'Crossover', 'Fantasy']",DVD Special,2013,G
8538,Ground Control to Psychoelectric Girl,12,['Shaft'],"['Based on a Light Novel', 'Comedy', 'Seinen', 'Slice of Life']",TV,2011,G
8539,Uchuu no Stellvia,26,['XEBEC'],"['Action', 'Original Work', 'Outer Space', 'Romance', 'School Life', 'Sci Fi']",TV,2003,G
8540,Date a Live,12,['AIC PLUS+'],"['Harem', 'Romance', 'Sci Fi']",TV,2013,G
8541,Lupin III Special 9: Island of Assassins,1,['TMS Entertainment'],"['Action', 'Comedy', 'Thieves']",TV Special,1997,G
8542,Nogizaka Haruka no Himitsu: Finale,4,['Diomedea'],"['Based on a Light Novel', 'Comedy', 'Otaku Culture', 'Romance']",OVA,2012,G
8543,Ookiku Furikabutte: Natsu no Taikai-hen Special,1,['A-1 Pictures'],"['Baseball', 'Sports']",DVD Special,2010,G
8544,Detective Conan OVA 2: 16 Suspects,1,['TMS Entertainment'],"['Detectives', 'Mystery']",OVA,2002,G
8545,Meitantei Conan: 16 Nin no Yougisha,1,['TMS Entertainment'],"['Detectives', 'Mystery']",OVA,2002,G
8546,Yuru Yuri,12,['Dogakobo'],"['Based on a Manga', 'Comedy', 'Moe', 'School Club', 'School Life', 'Shoujo-ai', 'Slice of Life']",TV,2011,G
8547,One Piece Special 4: The Detective Memoirs of Chief Straw Hat Luffy,1,['Toei Animation'],"['Action', 'Comedy', 'Feudal Japan']",TV Special,2003,G
8548,Taiho Shichauzo! The Movie,1,['Studio Deen'],"['Action', 'Police']",Movie,1999,G
8549,Kidou Keisatsu Patlabor (1990),16,['Studio Deen'],"['Mecha', 'Sci Fi']",OVA,1990 - 1992,G
8550,Mobile Police Patlabor - The New Files,16,['Studio Deen'],"['Mecha', 'Sci Fi']",OVA,1990 - 1992,G
8551,Patlabor: The Mobile Police - New Files,16,['Studio Deen'],"['Mecha', 'Sci Fi']",OVA,1990 - 1992,G
8552,The Third - Aoi Hitomi no Shoujo,24,['XEBEC'],"['Action', 'Adventure', 'Based on a Light Novel', 'Post-apocalyptic', 'Sci Fi']",TV,2006,G
8553,The Third: The Girl with the Blue Eye,24,['XEBEC'],"['Action', 'Adventure', 'Based on a Light Novel', 'Post-apocalyptic', 'Sci Fi']",TV,2006,G
8554,Chou Gekijouban Keroro Gunso 2: Shinkai no Princess de Arimasu!,1,[''],"['Aliens', 'Comedy']",Movie,2007,G
8555,Keroro Gunsou Movie 2,1,[''],"['Aliens', 'Comedy']",Movie,2007,G
8556,Ghost in the Shell: Arise - Alternative Architecture,10,['Production I.G'],['Sci Fi'],TV,2015,G
8557,Mahou Sensei Negima! ~Mou Hitotsu Sekai~ Magical Girl Yue,1,['Shaft'],"['[]""']""",OVA,2010,G
8558,Corpse Princess,13,['Gainax'],"['Based on a Manga', 'Episodic', 'Monsters', 'Supernatural', 'Superpowers']",TV,2008,G
8559,Shikabane Hime: Aka,13,['Gainax'],"['Based on a Manga', 'Episodic', 'Monsters', 'Supernatural', 'Superpowers']",TV,2008,G
8560,Hell Girl,26,['Studio Deen'],"['Animal Abuse', 'Bullying', 'Emotional Abuse', 'Episodic', 'Horror', 'Original Work', 'Supernatural']",TV,2005 - 2006,G
8561,Toshokan Sensou: Situation Love Handicap,1,['Production I.G'],"['[]""']""",DVD Special,2008,G
8562,Amagi Brilliant Park Special,1,['Kyoto Animation'],"['Based on a Light Novel', 'Comedy', 'Fantasy', 'Magic']",DVD Special,2015,G
8563,Lupin III: Dead or Alive,1,['TMS Entertainment'],"['Action', 'Comedy', 'Thieves']",Movie,1996,G
8564,Fist of the North Star: Legend of Raoh: Death for Love,1,['TMS Entertainment'],"['[]""']""",Movie,2006,G
